Passo,ValorCentral,Tempo
0,1.00000,0.005232884
1,0.99999,0.005206234
2,0.99998,0.005201565
3,0.99996,0.005240719
4,0.99994,0.005224178
5,0.99991,0.005215772
6,0.99988,0.005219109
7,0.99983,0.005219619
8,0.99979,0.005235299
9,0.99973,0.005213107
10,0.99967,0.005220911
11,0.99961,0.005226182
12,0.99954,0.005223837
13,0.99946,0.005620575
14,0.99938,0.005229027
15,0.99930,0.005204831
16,0.99920,0.005221302
17,0.99911,0.005206254
18,0.99900,0.005220320
19,0.99889,0.005200292
20,0.99878,0.005204390
21,0.99866,0.005215842
22,0.99853,0.005221503
23,0.99840,0.005207627
24,0.99827,0.005220321
25,0.99813,0.005200564
26,0.99798,0.005213127
27,0.99783,0.005218688
28,0.99767,0.005215843
29,0.99751,0.005216704
30,0.99734,0.005221984
31,0.99717,0.005206034
32,0.99699,0.005204681
33,0.99681,0.005197998
34,0.99662,0.005223907
35,0.99643,0.005198790
36,0.99623,0.005211644
37,0.99603,0.005205382
38,0.99582,0.005232062
39,0.99561,0.005209841
40,0.99539,0.005209701
41,0.99517,0.005222705
42,0.99494,0.005204731
43,0.99471,0.005213979
44,0.99448,0.005218988
45,0.99424,0.005213488
46,0.99399,0.005216694
47,0.99374,0.005226513
48,0.99348,0.005220992
49,0.99322,0.005212876
50,0.99296,0.005216112
51,0.99269,0.005214379
52,0.99242,0.005208668
53,0.99214,0.005201535
54,0.99186,0.005211595
55,0.99157,0.005206054
56,0.99128,0.005205583
57,0.99098,0.005208859
58,0.99068,0.005214770
59,0.99038,0.005213117
60,0.99007,0.005206244
61,0.98975,0.005223727
62,0.98944,0.005218757
63,0.98912,0.005206064
64,0.98879,0.005200824
65,0.98846,0.005206915
66,0.98812,0.005216012
67,0.98779,0.005216574
68,0.98744,0.005208529
69,0.98710,0.005208188
70,0.98674,0.005234647
71,0.98639,0.005207987
72,0.98603,0.005198630
73,0.98567,0.005203469
74,0.98530,0.005235178
75,0.98493,0.005228786
76,0.98455,0.005220451
77,0.98418,0.005215371
78,0.98379,0.005212436
79,0.98341,0.005224348
80,0.98302,0.005222515
81,0.98262,0.005218648
82,0.98222,0.005192508
83,0.98182,0.005203099
84,0.98142,0.005231842
85,0.98101,0.005208248
86,0.98059,0.005236922
87,0.98018,0.005223406
88,0.97976,0.005214689
89,0.97933,0.005199862
90,0.97890,0.005214249
91,0.97847,0.005200123
92,0.97804,0.005229809
93,0.97760,0.005208899
94,0.97716,0.005202807
95,0.97671,0.005211243
96,0.97626,0.005213628
97,0.97581,0.005219429
98,0.97536,0.005237062
99,0.97490,0.005238455
100,0.97444,0.005203819
101,0.97397,0.005224548
102,0.97350,0.005222384
103,0.97303,0.005214840
104,0.97255,0.005210552
105,0.97208,0.005221723
106,0.97159,0.005224488
107,0.97111,0.005215641
108,0.97062,0.010303773
109,0.97013,0.019563798
110,0.96963,0.005325910
111,0.96914,0.005225070
112,0.96863,0.005206886
113,0.96813,0.005204130
114,0.96762,0.005230710
115,0.96711,0.005215602
116,0.96660,0.005238555
117,0.96608,0.005227925
118,0.96557,0.005222195
119,0.96504,0.005219259
120,0.96452,0.005240088
121,0.96399,0.005227955
122,0.96346,0.005216904
123,0.96293,0.005222715
124,0.96239,0.005441798
125,0.96185,0.005429364
126,0.96131,0.005240608
127,0.96076,0.005237443
128,0.96022,0.005225531
129,0.95967,0.005248103
130,0.95911,0.005242572
131,0.95856,0.005241991
132,0.95800,0.005252381
133,0.95744,0.005212145
134,0.95687,0.005253052
135,0.95631,0.005228445
136,0.95574,0.005228826
137,0.95517,0.005228566
138,0.95459,0.005229478
139,0.95402,0.005221332
140,0.95344,0.005235369
141,0.95285,0.005225450
142,0.95227,0.005234577
143,0.95168,0.005224248
144,0.95109,0.005224839
145,0.95050,0.005238084
146,0.94991,0.005220030
147,0.94931,0.005228486
148,0.94871,0.005231492
149,0.94811,0.005212807
150,0.94751,0.005231943
151,0.94690,0.005236441
152,0.94630,0.005215992
153,0.94569,0.005224288
154,0.94507,0.005220331
155,0.94446,0.005232794
156,0.94384,0.005246189
157,0.94322,0.005225721
158,0.94260,0.005237112
159,0.94198,0.005224849
160,0.94135,0.005238455
161,0.94072,0.005246350
162,0.94009,0.005231171
163,0.93946,0.005234688
164,0.93883,0.005238896
165,0.93819,0.005228256
166,0.93755,0.005229398
167,0.93691,0.005238725
168,0.93627,0.005231972
169,0.93562,0.005232443
170,0.93498,0.005234377
171,0.93433,0.005239066
172,0.93368,0.005243133
173,0.93303,0.005216934
174,0.93237,0.005259014
175,0.93172,0.005224759
176,0.93106,0.005275304
177,0.93040,0.005256459
178,0.92974,0.005248243
179,0.92907,0.005276216
180,0.92841,0.005269894
181,0.92774,0.005246861
182,0.92707,0.005255658
183,0.92640,0.005267970
184,0.92573,0.005264384
185,0.92506,0.005269153
186,0.92438,0.005274092
187,0.92370,0.005268260
188,0.92302,0.005282488
189,0.92234,0.005257491
190,0.92166,0.005281266
191,0.92098,0.005260586
192,0.92029,0.005259414
193,0.91960,0.005269363
194,0.91892,0.005236892
195,0.91822,0.005261739
196,0.91753,0.005233426
197,0.91684,0.005243505
198,0.91614,0.005230660
199,0.91545,0.005237193
200,0.91475,0.005240299
201,0.91405,0.005244276
202,0.91335,0.005250408
203,0.91265,0.005251079
204,0.91194,0.005244876
205,0.91124,0.005244847
206,0.91053,0.005248975
207,0.90982,0.005233396
208,0.90911,0.005250558
209,0.90840,0.005238415
210,0.90769,0.005230610
211,0.90697,0.005252751
212,0.90626,0.005236882
213,0.90554,0.005227324
214,0.90482,0.005236270
215,0.90411,0.005243003
216,0.90339,0.005256518
217,0.90266,0.005260386
218,0.90194,0.005276035
219,0.90122,0.005269473
220,0.90049,0.005283931
221,0.89976,0.005240388
222,0.89904,0.005282238
223,0.89831,0.005291695
224,0.89758,0.005271417
225,0.89685,0.005235149
226,0.89611,0.005281415
227,0.89538,0.005258072
228,0.89465,0.005261238
229,0.89391,0.005277278
230,0.89317,0.005268051
231,0.89244,0.005256358
232,0.89170,0.005267049
233,0.89096,0.005250347
234,0.89022,0.005244807
235,0.88947,0.005273871
236,0.88873,0.005253022
237,0.88799,0.005241570
238,0.88724,0.005236972
239,0.88650,0.005233836
240,0.88575,0.005220411
241,0.88500,0.005236922
242,0.88425,0.005243013
243,0.88350,0.005236280
244,0.88275,0.005234026
245,0.88200,0.005248574
246,0.88125,0.005234047
247,0.88049,0.005253793
248,0.87974,0.005240568
249,0.87899,0.005230089
250,0.87823,0.005224539
251,0.87747,0.005235930
252,0.87671,0.005240779
253,0.87596,0.005225780
254,0.87520,0.005219449
255,0.87444,0.005240799
256,0.87368,0.005235610
257,0.87291,0.005231812
258,0.87215,0.005221633
259,0.87139,0.005215622
260,0.87062,0.005230540
261,0.86986,0.005224749
262,0.86909,0.005228967
263,0.86833,0.005233676
264,0.86756,0.005244516
265,0.86679,0.005256108
266,0.86603,0.005244716
267,0.86526,0.005225570
268,0.86449,0.005230319
269,0.86372,0.005239838
270,0.86295,0.005224779
271,0.86218,0.005210993
272,0.86140,0.005236802
273,0.86063,0.005224208
274,0.85986,0.005240289
275,0.85908,0.005230921
276,0.85831,0.005243093
277,0.85754,0.005256158
278,0.85676,0.005250167
279,0.85598,0.005233816
280,0.85521,0.005228626
281,0.85443,0.005217164
282,0.85365,0.005238785
283,0.85288,0.005218156
284,0.85210,0.005224147
285,0.85132,0.005239026
286,0.85054,0.005240449
287,0.84976,0.005230951
288,0.84898,0.005239547
289,0.84820,0.005224659
290,0.84742,0.005238455
291,0.84663,0.005224338
292,0.84585,0.005222896
293,0.84507,0.005232814
294,0.84429,0.005226111
295,0.84350,0.005241350
296,0.84272,0.005268422
297,0.84194,0.005209530
298,0.84115,0.005238455
299,0.84037,0.005235549
300,0.83958,0.005239767
301,0.83880,0.005243584
302,0.83801,0.005227334
303,0.83722,0.005236621
304,0.83644,0.005233996
305,0.83565,0.005236221
306,0.83486,0.005260046
307,0.83408,0.005227013
308,0.83329,0.005241851
309,0.83250,0.005221423
310,0.83171,0.005240860
311,0.83092,0.005249837
312,0.83013,0.005232353
313,0.82935,0.005231642
314,0.82856,0.005235209
315,0.82777,0.005228375
316,0.82698,0.005234337
317,0.82619,0.005221142
318,0.82540,0.005242252
319,0.82461,0.005232694
320,0.82382,0.005231943
321,0.82303,0.005240669
322,0.82223,0.005238545
323,0.82144,0.005243575
324,0.82065,0.005222485
325,0.81986,0.005226873
326,0.81907,0.005233816
327,0.81828,0.005247412
328,0.81749,0.005251880
329,0.81669,0.005249275
330,0.81590,0.005243865
331,0.81511,0.005214520
332,0.81432,0.005232765
333,0.81353,0.005219579
334,0.81273,0.005222885
335,0.81194,0.005222655
336,0.81115,0.005223687
337,0.81036,0.005232964
338,0.80956,0.005229138
339,0.80877,0.005243594
340,0.80798,0.005235459
341,0.80719,0.005226762
342,0.80639,0.005231361
343,0.80560,0.005243454
344,0.80481,0.005233355
345,0.80402,0.005233676
346,0.80322,0.005233114
347,0.80243,0.005221402
348,0.80164,0.005256098
349,0.80084,0.005223927
