Passo,ValorCentral,Tempo
0,1.00000,0.012375214
1,0.99999,0.003286331
2,0.99998,0.003207062
3,0.99996,0.003159612
4,0.99994,0.003237469
5,0.99991,0.003143081
6,0.99988,0.003241016
7,0.99983,0.003166455
8,0.99979,0.003291311
9,0.99973,0.003197374
10,0.99967,0.003292573
11,0.99961,0.003208545
12,0.99954,0.003294367
13,0.99946,0.003177096
14,0.99938,0.003337398
15,0.99930,0.003193767
16,0.99920,0.003296962
17,0.99911,0.003175933
18,0.99900,0.003311478
19,0.99889,0.003207803
20,0.99878,0.003310938
21,0.99866,0.003177526
22,0.99853,0.003293224
23,0.99840,0.003198576
24,0.99827,0.003301600
25,0.99813,0.003194808
26,0.99798,0.003629237
27,0.99783,0.003439279
28,0.99767,0.003269560
29,0.99751,0.003215598
30,0.99734,0.003310397
31,0.99717,0.003250845
32,0.99699,0.003298294
33,0.99681,0.003211471
34,0.99662,0.003318392
35,0.99643,0.003187716
36,0.99623,0.003313493
37,0.99603,0.003221990
38,0.99582,0.003298985
39,0.99561,0.003195811
40,0.99539,0.003308483
41,0.99517,0.003248029
42,0.99494,0.003306780
43,0.99471,0.003195701
44,0.99448,0.003338430
45,0.99424,0.003217431
46,0.99399,0.003316468
47,0.99374,0.003227982
48,0.99348,0.003278917
49,0.99322,0.003206762
50,0.99296,0.003305147
51,0.99269,0.003225587
52,0.99242,0.003287634
53,0.99214,0.003233001
54,0.99186,0.003320466
55,0.99157,0.003207032
56,0.99128,0.003321227
57,0.99098,0.003232370
58,0.99068,0.003318943
59,0.99038,0.003208745
60,0.99007,0.003330775
61,0.98975,0.003186624
62,0.98944,0.003333110
63,0.98912,0.003232580
64,0.98879,0.003327689
65,0.98846,0.003211640
66,0.98812,0.003303153
67,0.98779,0.003222531
68,0.98744,0.003309836
69,0.98710,0.003220707
70,0.98674,0.003300397
71,0.98639,0.003233402
72,0.98603,0.003296421
73,0.98567,0.003198225
74,0.98530,0.003304495
75,0.98493,0.003258198
76,0.98455,0.003291411
77,0.98418,0.003220708
78,0.98379,0.003318492
79,0.98341,0.003246516
80,0.98302,0.003305497
81,0.98262,0.003207041
82,0.98222,0.003300368
83,0.98182,0.003239533
84,0.98142,0.003320786
85,0.98101,0.003212112
86,0.98059,0.003294357
87,0.98018,0.003225818
88,0.97976,0.003311950
89,0.97933,0.003203114
90,0.97890,0.003345062
91,0.97847,0.003232319
92,0.97804,0.003310116
93,0.97760,0.003209577
94,0.97716,0.003309615
95,0.97671,0.003232119
96,0.97626,0.003325445
97,0.97581,0.003203014
98,0.97536,0.003334322
99,0.97490,0.003217642
100,0.97444,0.003325114
101,0.97397,0.003230266
102,0.97350,0.003273527
103,0.97303,0.003249892
104,0.97255,0.003345873
105,0.97208,0.003211460
106,0.97159,0.003320576
107,0.97111,0.003232991
108,0.97062,0.003290008
109,0.97013,0.003238692
110,0.96963,0.003323160
111,0.96914,0.003244943
112,0.96863,0.003317089
113,0.96813,0.003236848
114,0.96762,0.003316949
115,0.96711,0.003213645
116,0.96660,0.003317360
117,0.96608,0.003242509
118,0.96557,0.003352416
119,0.96504,0.003245194
120,0.96452,0.003327619
121,0.96399,0.003240184
122,0.96346,0.003343208
123,0.96293,0.003216921
124,0.96239,0.003341896
125,0.96185,0.003237109
126,0.96131,0.003342026
127,0.96076,0.003238000
128,0.96022,0.003341745
129,0.95967,0.003232670
130,0.95911,0.003331607
131,0.95856,0.003251325
132,0.95800,0.003307060
133,0.95744,0.003210569
134,0.95687,0.003335183
135,0.95631,0.003223443
136,0.95574,0.003334071
137,0.95517,0.003225617
138,0.95459,0.003347046
139,0.95402,0.003233652
140,0.95344,0.003352365
141,0.95285,0.003239263
142,0.95227,0.003330245
143,0.95168,0.003237790
144,0.95109,0.003305657
145,0.95050,0.003220437
146,0.94991,0.003342917
147,0.94931,0.003246837
148,0.94871,0.003324854
149,0.94811,0.003251516
150,0.94751,0.003325625
151,0.94690,0.003268869
152,0.94630,0.003312341
153,0.94569,0.003244974
154,0.94507,0.003322950
155,0.94446,0.003208715
156,0.94384,0.003306329
157,0.94322,0.003225497
158,0.94260,0.003334001
159,0.94198,0.003236938
160,0.94135,0.003322550
161,0.94072,0.003268258
162,0.94009,0.003322980
163,0.93946,0.003245484
164,0.93883,0.003333871
165,0.93819,0.003245715
166,0.93755,0.003314855
167,0.93691,0.003241407
168,0.93627,0.003332819
169,0.93562,0.003235495
170,0.93498,0.003343879
171,0.93433,0.003216930
172,0.93368,0.003343850
173,0.93303,0.003241888
174,0.93237,0.003345303
175,0.93172,0.003248310
176,0.93106,0.003326026
177,0.93040,0.003230636
178,0.92974,0.003328210
179,0.92907,0.003236848
180,0.92841,0.003349731
181,0.92774,0.003226058
182,0.92707,0.003343549
183,0.92640,0.003239213
184,0.92573,0.003326496
185,0.92506,0.003266905
186,0.92438,0.003314544
187,0.92370,0.003246346
188,0.92302,0.003328601
189,0.92234,0.003239803
190,0.92166,0.003328631
191,0.92098,0.003229063
192,0.92029,0.003317590
193,0.91960,0.003246957
194,0.91892,0.003326207
195,0.91822,0.003239563
196,0.91753,0.003341305
197,0.91684,0.003235516
198,0.91614,0.003349801
199,0.91545,0.003246166
200,0.91475,0.003323081
201,0.91405,0.003248029
202,0.91335,0.003347947
203,0.91265,0.003226167
204,0.91194,0.003357024
205,0.91124,0.003269790
206,0.91053,0.003324584
207,0.90982,0.003249362
208,0.90911,0.003358838
209,0.90840,0.003232901
210,0.90769,0.003326387
211,0.90697,0.003233371
212,0.90626,0.003330995
213,0.90554,0.003236527
214,0.90482,0.003321487
215,0.90411,0.003236317
216,0.90339,0.003349851
217,0.90266,0.003240304
218,0.90194,0.003337307
219,0.90122,0.003230536
220,0.90049,0.003315156
221,0.89976,0.003250965
222,0.89904,0.003357746
223,0.89831,0.003244122
224,0.89758,0.003328671
225,0.89685,0.003237008
226,0.89611,0.003325915
227,0.89538,0.003232119
228,0.89465,0.003344461
229,0.89391,0.003229625
230,0.89317,0.003340383
231,0.89244,0.003231499
232,0.89170,0.003357876
233,0.89096,0.003254200
234,0.89022,0.003314885
235,0.88947,0.003231328
236,0.88873,0.003337197
237,0.88799,0.003221399
238,0.88724,0.003337568
239,0.88650,0.003250143
240,0.88575,0.003326127
241,0.88500,0.003266815
242,0.88425,0.003319925
243,0.88350,0.003241828
244,0.88275,0.003322069
245,0.88200,0.003237569
246,0.88125,0.003340844
247,0.88049,0.003246566
248,0.87974,0.003313924
249,0.87899,0.003248350
250,0.87823,0.003329784
251,0.87747,0.003234403
252,0.87671,0.003331516
253,0.87596,0.003248219
254,0.87520,0.003313713
255,0.87444,0.003262867
256,0.87368,0.003335234
257,0.87291,0.003247689
258,0.87215,0.003326277
259,0.87139,0.003243651
260,0.87062,0.003350782
261,0.86986,0.003251716
262,0.86909,0.003311378
263,0.86833,0.003225767
264,0.86756,0.003366853
265,0.86679,0.003254852
266,0.86603,0.003327649
267,0.86526,0.003254341
268,0.86449,0.003322269
269,0.86372,0.003239914
270,0.86295,0.003333149
271,0.86218,0.003227691
272,0.86140,0.003311528
273,0.86063,0.003242739
274,0.85986,0.003333440
275,0.85908,0.003236377
276,0.85831,0.003319304
277,0.85754,0.003243872
278,0.85676,0.003360561
279,0.85598,0.003243640
280,0.85521,0.003338199
281,0.85443,0.003251396
282,0.85365,0.003308473
283,0.85288,0.003246927
284,0.85210,0.003329222
285,0.85132,0.003225417
286,0.85054,0.003333811
287,0.84976,0.003251085
288,0.84898,0.003332579
289,0.84820,0.003221439
290,0.84742,0.003344581
291,0.84663,0.003246537
292,0.84585,0.003360241
293,0.84507,0.003243150
294,0.84429,0.003340173
295,0.84350,0.003221910
296,0.84272,0.003324804
297,0.84194,0.003228032
298,0.84115,0.003345573
299,0.84037,0.003238431
300,0.83958,0.003361764
301,0.83880,0.005163427
302,0.83801,0.004550012
303,0.83722,0.003309034
304,0.83644,0.003358477
305,0.83565,0.003259651
306,0.83486,0.003331827
307,0.83408,0.003287583
308,0.83329,0.003323511
309,0.83250,0.003277334
310,0.83171,0.003363907
311,0.83092,0.003282354
312,0.83013,0.003367875
313,0.82935,0.003295950
314,0.82856,0.003325535
315,0.82777,0.003289277
316,0.82698,0.003350502
317,0.82619,0.003292913
318,0.82540,0.003352436
319,0.82461,0.003293645
320,0.82382,0.003331847
321,0.82303,0.003272265
322,0.82223,0.003357816
323,0.82144,0.003307351
324,0.82065,0.003352076
325,0.81986,0.003327739
326,0.81907,0.003373475
327,0.81828,0.003259702
328,0.81749,0.003363537
329,0.81669,0.003302261
330,0.81590,0.003339622
331,0.81511,0.003314645
332,0.81432,0.003344672
333,0.81353,0.003293645
334,0.81273,0.003347015
335,0.81194,0.003295458
336,0.81115,0.003357846
337,0.81036,0.003272866
338,0.80956,0.003344501
339,0.80877,0.003300858
340,0.80798,0.003361142
341,0.80719,0.003296460
342,0.80639,0.003342927
343,0.80560,0.003265693
344,0.80481,0.003349390
345,0.80402,0.003295408
346,0.80322,0.003344792
347,0.80243,0.003288856
348,0.80164,0.003362384
349,0.80084,0.003271764
350,0.80005,0.003336185
351,0.79926,0.003275120
352,0.79847,0.003361112
353,0.79767,0.003268928
354,0.79688,0.003332929
355,0.79609,0.003260513
356,0.79530,0.003356493
357,0.79450,0.003274198
358,0.79371,0.003354429
359,0.79292,0.003277595
360,0.79213,0.003340403
361,0.79133,0.003297071
362,0.79054,0.003332188
363,0.78975,0.003286933
364,0.78896,0.003351785
365,0.78817,0.003284819
366,0.78738,0.003352115
367,0.78658,0.003281412
368,0.78579,0.003352977
369,0.78500,0.003285199
370,0.78421,0.003375599
371,0.78342,0.003307561
372,0.78263,0.003334802
373,0.78184,0.003287213
374,0.78105,0.003335064
375,0.78026,0.003277895
376,0.77947,0.003356313
377,0.77868,0.003281022
378,0.77789,0.003384356
379,0.77710,0.003266374
380,0.77631,0.003371652
381,0.77552,0.003303794
382,0.77473,0.003344101
383,0.77394,0.003280791
384,0.77315,0.003363377
385,0.77237,0.003312120
386,0.77158,0.003354409
387,0.77079,0.003265492
388,0.77000,0.003368927
389,0.76922,0.003276012
390,0.76843,0.003370670
391,0.76764,0.003262757
392,0.76685,0.003340884
393,0.76607,0.003303764
394,0.76528,0.003365410
395,0.76450,0.003285680
396,0.76371,0.003315757
397,0.76293,0.003274720
398,0.76214,0.003394656
399,0.76136,0.003264180
400,0.76057,0.003354670
401,0.75979,0.003271253
402,0.75900,0.003372814
403,0.75822,0.003266734
404,0.75744,0.003357084
405,0.75665,0.003287363
406,0.75587,0.003351975
407,0.75509,0.003280570
408,0.75431,0.003351464
409,0.75353,0.003294577
410,0.75275,0.003365340
411,0.75196,0.003292433
