Passo,ValorCentral,Tempo
0,1.00000,0.058597251
1,0.99999,0.056200923
2,0.99998,0.056145114
3,0.99996,0.056177326
4,0.99994,0.056213125
5,0.99991,0.056182022
6,0.99988,0.056002658
7,0.99983,0.056195997
8,0.99979,0.056091824
9,0.99973,0.056184812
10,0.99967,0.056201003
11,0.99961,0.056101511
12,0.99954,0.056259053
13,0.99946,0.056315415
14,0.99938,0.056247021
15,0.99930,0.056179551
16,0.99920,0.056381007
17,0.99911,0.057331419
18,0.99900,0.055935937
19,0.99889,0.055710112
20,0.99878,0.055967605
21,0.99866,0.055683614
22,0.99853,0.055908422
23,0.99840,0.055664914
24,0.99827,0.055707061
25,0.99813,0.055625968
26,0.99798,0.055680835
27,0.99783,0.055694788
28,0.99767,0.055691068
29,0.99751,0.055626453
30,0.99734,0.055698923
31,0.99717,0.055790044
32,0.99699,0.055632641
33,0.99681,0.057119715
34,0.99662,0.059003729
35,0.99643,0.059885201
36,0.99623,0.058724820
37,0.99603,0.058807102
38,0.99582,0.058797519
39,0.99561,0.058771564
40,0.99539,0.058693599
41,0.99517,0.058790438
42,0.99494,0.058707621
43,0.99471,0.058669628
44,0.99448,0.058603330
45,0.99424,0.058747018
46,0.99399,0.058753475
47,0.99374,0.058655622
48,0.99348,0.058696612
49,0.99322,0.058753627
50,0.99296,0.058805464
51,0.99269,0.058819898
52,0.99242,0.058873838
53,0.99214,0.058851144
54,0.99186,0.058793783
55,0.99157,0.058842189
56,0.99128,0.058710843
57,0.99098,0.058725652
58,0.99068,0.058750410
59,0.99038,0.058731516
60,0.99007,0.058716966
61,0.98975,0.058660403
62,0.98944,0.058717678
63,0.98912,0.058630466
64,0.98879,0.058750297
65,0.98846,0.058741609
66,0.98812,0.058785703
67,0.98779,0.058783479
68,0.98744,0.058782146
69,0.98710,0.059135107
70,0.98674,0.058590664
71,0.98639,0.058792102
72,0.98603,0.058638325
73,0.98567,0.058609680
74,0.98530,0.058823920
75,0.98493,0.058754861
76,0.98455,0.058655811
77,0.98418,0.058592301
78,0.98379,0.058700926
79,0.98341,0.058681779
80,0.98302,0.059930285
81,0.98262,0.058739783
82,0.98222,0.058747021
83,0.98182,0.058924585
84,0.98142,0.058838111
85,0.98101,0.059068928
86,0.98059,0.058830250
87,0.98018,0.058840388
88,0.97976,0.058797319
89,0.97933,0.058872622
90,0.97890,0.058861276
91,0.97847,0.058845110
92,0.97804,0.058676989
93,0.97760,0.058760592
94,0.97716,0.058744635
95,0.97671,0.058837374
96,0.97626,0.058839074
97,0.97581,0.058820874
98,0.97536,0.058949293
99,0.97490,0.058774345
100,0.97444,0.058921141
101,0.97397,0.058939894
102,0.97350,0.058919218
103,0.97303,0.058925704
104,0.97255,0.058929546
105,0.97208,0.058915682
106,0.97159,0.059592038
107,0.97111,0.058665496
108,0.97062,0.059046621
109,0.97013,0.059092801
110,0.96963,0.058983765
111,0.96914,0.059154523
112,0.96863,0.059293255
113,0.96813,0.059546852
114,0.96762,0.059781339
115,0.96711,0.059923268
116,0.96660,0.060148016
117,0.96608,0.060258411
118,0.96557,0.060371865
119,0.96504,0.060610186
120,0.96452,0.060666093
121,0.96399,0.060805918
122,0.96346,0.060743661
123,0.96293,0.060928047
124,0.96239,0.060958232
125,0.96185,0.060977485
126,0.96131,0.061009456
127,0.96076,0.061137434
128,0.96022,0.061074432
129,0.95967,0.061098489
130,0.95911,0.061055622
131,0.95856,0.061111105
132,0.95800,0.061257445
133,0.95744,0.061122022
134,0.95687,0.061275011
135,0.95631,0.061300814
136,0.95574,0.061466521
137,0.95517,0.061462922
138,0.95459,0.061201182
139,0.95402,0.061330653
140,0.95344,0.061312264
141,0.95285,0.061417036
142,0.95227,0.061407398
143,0.95168,0.061250506
144,0.95109,0.061204156
145,0.95050,0.061372588
146,0.94991,0.061488534
147,0.94931,0.061256367
148,0.94871,0.061308966
149,0.94811,0.061242862
150,0.94751,0.061337498
151,0.94690,0.061481258
152,0.94630,0.061466912
153,0.94569,0.061529365
154,0.94507,0.061552185
155,0.94446,0.061561794
156,0.94384,0.061501336
157,0.94322,0.061538742
158,0.94260,0.061650000
159,0.94198,0.061578726
160,0.94135,0.061607115
161,0.94072,0.061662545
162,0.94009,0.061603345
163,0.93946,0.061614544
164,0.93883,0.061680088
165,0.93819,0.061702256
166,0.93755,0.061810257
167,0.93691,0.061819073
