Passo,ValorCentral,Tempo_false_32,Tempo_false_64,Tempo_false_128,Tempo_true_32,Tempo_true_64,Tempo_true_128,Tempo_close_32,Tempo_close_64,Tempo_close_128,Tempo_spread_32,Tempo_spread_64,Tempo_spread_128,Tempo_master_32,Tempo_master_64,Tempo_master_128
74,0.98530,0.031408,0.031095,0.038504,0.031333,0.031288,0.038506,0.031326,0.031246,0.038768,0.031067,0.031184,0.038431,0.031034,0.031224,0.038560
75,0.98493,0.031326,0.031169,0.038751,0.031341,0.031239,0.038783,0.031776,0.031297,0.038509,0.031099,0.031184,0.038497,0.031097,0.031266,0.038399
76,0.98455,0.031350,0.031158,0.038533,0.031365,0.031299,0.038619,0.031308,0.031211,0.038489,0.031042,0.031165,0.038728,0.031066,0.031239,0.038453
77,0.98418,0.031319,0.031174,0.038554,0.031392,0.031281,0.038507,0.031330,0.031261,0.038742,0.031071,0.031183,0.038444,0.031102,0.031212,0.038646
78,0.98379,0.031375,0.031104,0.038685,0.031340,0.031304,0.038949,0.031282,0.031233,0.038450,0.031069,0.031136,0.032575,0.031076,0.031251,0.038417
79,0.98341,0.031360,0.031126,0.038545,0.031352,0.031280,0.038573,0.031343,0.031155,0.032985,0.031086,0.031166,0.038776,0.031101,0.031201,0.038488
80,0.98302,0.031336,0.031098,0.038434,0.031324,0.031286,0.038460,0.031319,0.031282,0.038735,0.031002,0.031155,0.038523,0.031045,0.031213,0.038594
81,0.98262,0.031360,0.031175,0.038765,0.031333,0.031245,0.038752,0.031328,0.031295,0.038526,0.031101,0.031160,0.038473,0.031094,0.031215,0.038453
82,0.98222,0.031366,0.031102,0.038490,0.031328,0.031340,0.038478,0.031307,0.031281,0.038520,0.031055,0.031148,0.038678,0.031463,0.031143,0.038386
83,0.98182,0.031310,0.031157,0.038524,0.031351,0.031276,0.038505,0.031328,0.031283,0.038689,0.031118,0.031165,0.038488,0.031068,0.031213,0.038848
84,0.98142,0.031273,0.031134,0.038747,0.031318,0.031255,0.038669,0.031324,0.031315,0.038583,0.031067,0.031213,0.038519,0.031047,0.031210,0.038489
85,0.98101,0.031200,0.031127,0.038590,0.031350,0.031277,0.038474,0.031340,0.031291,0.038549,0.031097,0.031186,0.038621,0.031076,0.031233,0.038416
86,0.98059,0.031244,0.031141,0.038509,0.031348,0.031272,0.038492,0.031307,0.031277,0.038763,0.031026,0.031242,0.038513,0.031062,0.031144,0.038637
87,0.98018,0.031213,0.031116,0.038648,0.031336,0.031256,0.038744,0.031356,0.031365,0.038437,0.031121,0.031207,0.038496,0.031102,0.031225,0.038458
88,0.97976,0.031227,0.031108,0.038460,0.031346,0.031310,0.038534,0.031330,0.031356,0.038451,0.031082,0.031167,0.038756,0.031020,0.031185,0.038580
89,0.97933,0.031332,0.031158,0.038412,0.031334,0.031299,0.038537,0.031327,0.031328,0.038700,0.031116,0.031168,0.038529,0.031103,0.031237,0.033451
90,0.97890,0.031340,0.031159,0.038685,0.031321,0.031269,0.038700,0.031327,0.031325,0.038488,0.031066,0.031184,0.038490,0.031033,0.031155,0.037997
91,0.97847,0.031331,0.031168,0.038451,0.031328,0.031224,0.038462,0.031360,0.031300,0.038459,0.031121,0.031171,0.038712,0.031087,0.031175,0.032005
92,0.97804,0.031339,0.031163,0.032111,0.031338,0.031269,0.038374,0.031335,0.031350,0.038718,0.031046,0.031173,0.038481,0.031025,0.031221,0.038869
93,0.97760,0.031355,0.031157,0.038732,0.031320,0.031281,0.038725,0.031363,0.031279,0.038541,0.031110,0.031171,0.031943,0.031096,0.031156,0.038494
94,0.97716,0.031349,0.031130,0.038539,0.031341,0.031275,0.038551,0.031197,0.031334,0.038500,0.031046,0.031162,0.038687,0.031067,0.031180,0.038457
95,0.97671,0.031364,0.031186,0.038467,0.031326,0.031297,0.038478,0.031241,0.031252,0.038719,0.031078,0.031193,0.038495,0.031074,0.031210,0.038637
96,0.97626,0.031331,0.031065,0.038796,0.031332,0.031281,0.038690,0.031200,0.031260,0.038465,0.031044,0.031131,0.038389,0.031040,0.031177,0.038505
97,0.97581,0.031313,0.031137,0.035462,0.031328,0.031290,0.038465,0.031265,0.031287,0.038448,0.031082,0.031199,0.032427,0.031079,0.031224,0.038497
98,0.97536,0.031330,0.031115,0.038396,0.031320,0.031262,0.038482,0.031252,0.031263,0.038735,0.031046,0.031195,0.032001,0.031054,0.031255,0.038637
99,0.97490,0.031294,0.031163,0.038704,0.031335,0.031333,0.038787,0.031205,0.031248,0.038444,0.031105,0.031210,0.038392,0.031110,0.031195,0.038442
100,0.97444,0.031326,0.031127,0.038525,0.031313,0.031272,0.038485,0.031237,0.031278,0.038458,0.031039,0.031220,0.038693,0.031044,0.031237,0.032479
101,0.97397,0.031349,0.031156,0.038470,0.031330,0.031247,0.038483,0.031189,0.031180,0.038706,0.031084,0.031269,0.038511,0.031025,0.031155,0.038687
102,0.97350,0.031354,0.031152,0.038753,0.031327,0.031225,0.038739,0.031187,0.031196,0.036350,0.031104,0.031234,0.038428,0.031062,0.031156,0.038460
103,0.97303,0.031333,0.031220,0.038513,0.031362,0.031265,0.038537,0.031216,0.031240,0.038512,0.031080,0.031352,0.038771,0.031114,0.031201,0.038500
104,0.97255,0.031363,0.031122,0.038467,0.031315,0.031285,0.038476,0.031224,0.031291,0.038776,0.031028,0.031152,0.038516,0.031030,0.031220,0.038654
105,0.97208,0.031329,0.031100,0.038720,0.031337,0.031225,0.038693,0.031228,0.031248,0.038475,0.031096,0.031188,0.032676,0.031096,0.031160,0.038436
106,0.97159,0.031348,0.031094,0.038511,0.031321,0.031234,0.038416,0.031159,0.031288,0.038481,0.031031,0.031159,0.038739,0.031056,0.031160,0.038456
107,0.97111,0.031314,0.031112,0.038516,0.031348,0.031269,0.038495,0.031203,0.031273,0.038794,0.031049,0.031251,0.038527,0.031522,0.031167,0.038677
108,0.97062,0.031323,0.031169,0.038712,0.031309,0.031283,0.038748,0.031173,0.031326,0.038419,0.031052,0.031197,0.038487,0.031041,0.031223,0.038375
109,0.97013,0.031351,0.031184,0.038570,0.031320,0.031219,0.038523,0.031209,0.031255,0.038610,0.031091,0.031242,0.038776,0.031101,0.031173,0.038461
110,0.96963,0.031351,0.031135,0.038495,0.031299,0.031323,0.038449,0.031189,0.031322,0.038748,0.031055,0.031198,0.038456,0.031081,0.031138,0.038784
111,0.96914,0.031330,0.031143,0.038679,0.031335,0.031243,0.038714,0.031270,0.031297,0.038490,0.031073,0.031214,0.038478,0.031118,0.031259,0.032481
112,0.96863,0.031357,0.031123,0.038506,0.031292,0.031242,0.038519,0.031194,0.031288,0.038421,0.031016,0.031171,0.038804,0.031035,0.031271,0.038460
113,0.96813,0.031321,0.031183,0.038507,0.031289,0.031294,0.038464,0.031229,0.031224,0.039005,0.031079,0.031198,0.038526,0.031106,0.031282,0.038840
114,0.96762,0.031355,0.031105,0.038713,0.035573,0.031245,0.038762,0.031204,0.031328,0.038714,0.031066,0.031177,0.038550,0.031060,0.031243,0.038517
115,0.96711,0.032671,0.031183,0.038569,0.032585,0.031202,0.038391,0.031259,0.031233,0.038598,0.031123,0.031222,0.038658,0.031080,0.031204,0.038541
116,0.96660,0.031543,0.031093,0.038456,0.031439,0.031247,0.038405,0.031195,0.031278,0.038819,0.031092,0.031207,0.038507,0.031065,0.031277,0.038745
117,0.96608,0.031227,0.031148,0.038668,0.031357,0.031259,0.038672,0.031236,0.031240,0.038595,0.031566,0.031247,0.038468,0.031062,0.031254,0.038540
118,0.96557,0.031265,0.031166,0.038470,0.031322,0.031226,0.038511,0.031216,0.031264,0.038577,0.031064,0.031274,0.032025,0.031072,0.031250,0.038655
119,0.96504,0.031322,0.031189,0.038508,0.031336,0.031239,0.038488,0.031178,0.031203,0.038754,0.031079,0.031230,0.038373,0.031080,0.031191,0.038779
120,0.96452,0.031333,0.031158,0.038650,0.031308,0.031201,0.038735,0.031206,0.031263,0.038596,0.031047,0.031272,0.038450,0.031026,0.031179,0.038471
121,0.96399,0.031363,0.031176,0.038416,0.031339,0.031268,0.038558,0.031203,0.031171,0.038584,0.031106,0.031254,0.038758,0.031099,0.031229,0.038474
122,0.96346,0.031362,0.031199,0.038475,0.031335,0.031235,0.038451,0.031204,0.031270,0.038736,0.031052,0.031251,0.038488,0.031024,0.031205,0.038764
123,0.96293,0.031339,0.031207,0.038785,0.031352,0.031232,0.038700,0.031208,0.031279,0.038696,0.031501,0.031289,0.038480,0.031111,0.031231,0.038524
124,0.96239,0.031380,0.031162,0.038520,0.031326,0.031195,0.032564,0.031170,0.031272,0.038478,0.031057,0.031242,0.038783,0.031037,0.031261,0.038545
125,0.96185,0.031243,0.031186,0.038500,0.031357,0.031231,0.038410,0.031232,0.031272,0.038689,0.031106,0.031244,0.038434,0.031082,0.031149,0.038780
126,0.96131,0.031315,0.031246,0.038973,0.031341,0.031172,0.038727,0.031308,0.031244,0.038408,0.031048,0.031272,0.038485,0.031046,0.031185,0.038617
127,0.96076,0.031358,0.031177,0.038598,0.031359,0.031228,0.038486,0.031357,0.031228,0.038442,0.031071,0.031276,0.038670,0.031096,0.031156,0.038567
128,0.96022,0.031372,0.031127,0.038490,0.031289,0.031202,0.038452,0.031310,0.031323,0.038598,0.031030,0.031214,0.038605,0.031062,0.031199,0.038778
129,0.95967,0.031352,0.031174,0.038772,0.031368,0.031289,0.038642,0.031333,0.031206,0.032985,0.031059,0.031198,0.038464,0.031055,0.031207,0.038615
130,0.95911,0.031306,0.031142,0.038607,0.031297,0.031206,0.038446,0.031297,0.031314,0.038388,0.031027,0.031157,0.038726,0.031065,0.031266,0.038540
131,0.95856,0.031308,0.031189,0.038495,0.031393,0.031234,0.032817,0.031307,0.031201,0.038643,0.031063,0.031223,0.038501,0.031078,0.031243,0.038744
132,0.95800,0.031338,0.031150,0.038669,0.031299,0.031254,0.038630,0.031275,0.031318,0.038424,0.031067,0.031214,0.038539,0.031063,0.031287,0.038574
133,0.95744,0.031363,0.031176,0.038640,0.031351,0.031217,0.038481,0.031332,0.031288,0.038395,0.031127,0.031259,0.038778,0.031080,0.031271,0.038443
134,0.95687,0.031351,0.031178,0.038549,0.031313,0.031261,0.038472,0.031292,0.031281,0.038699,0.031036,0.031253,0.033453,0.031061,0.031318,0.038747
135,0.95631,0.031340,0.031218,0.038794,0.031348,0.031290,0.038685,0.031340,0.031311,0.038401,0.031088,0.031228,0.038488,0.031120,0.031254,0.038544
136,0.95574,0.031319,0.031212,0.038647,0.031331,0.031234,0.038447,0.031290,0.031241,0.038457,0.031032,0.031277,0.038823,0.031045,0.031290,0.038513
137,0.95517,0.031330,0.031200,0.038506,0.031346,0.031155,0.038461,0.031348,0.031278,0.038632,0.031062,0.031262,0.038523,0.031101,0.031229,0.038686
138,0.95459,0.031319,0.031148,0.032473,0.031308,0.031247,0.038737,0.031309,0.031335,0.038420,0.031059,0.031248,0.038523,0.031044,0.031221,0.038452
139,0.95402,0.031366,0.031153,0.032002,0.031343,0.031248,0.038547,0.031327,0.031322,0.038434,0.031532,0.031194,0.038731,0.031092,0.031217,0.038526
140,0.95344,0.031355,0.031201,0.038399,0.031280,0.031205,0.038477,0.031309,0.031290,0.038722,0.031031,0.031209,0.038459,0.031082,0.031277,0.038767
141,0.95285,0.031358,0.031190,0.038752,0.031336,0.031189,0.038685,0.031349,0.031311,0.038449,0.031123,0.031233,0.038510,0.031107,0.031288,0.038561
142,0.95227,0.031360,0.031171,0.038459,0.031300,0.031159,0.038531,0.031330,0.031238,0.038438,0.031027,0.031251,0.038694,0.031052,0.031263,0.038502
143,0.95168,0.031298,0.031219,0.038557,0.031344,0.031203,0.038512,0.031317,0.031259,0.038664,0.031079,0.031225,0.038482,0.031099,0.031160,0.038790
144,0.95109,0.031331,0.031135,0.038712,0.031295,0.031235,0.038806,0.031299,0.031246,0.038381,0.031073,0.031229,0.038508,0.031024,0.031254,0.038467
145,0.95050,0.031321,0.031215,0.038513,0.031357,0.031197,0.038477,0.031354,0.031265,0.038414,0.031552,0.031219,0.038719,0.031125,0.031188,0.038462
146,0.94991,0.031356,0.031198,0.038508,0.031320,0.031228,0.038424,0.031308,0.031272,0.038758,0.031028,0.031264,0.038462,0.031031,0.031300,0.038762
147,0.94931,0.031318,0.031211,0.038721,0.031392,0.031187,0.038752,0.031361,0.031275,0.038506,0.031072,0.031195,0.033077,0.031100,0.031229,0.038504
148,0.94871,0.031364,0.031152,0.038525,0.031336,0.031156,0.038522,0.031339,0.031231,0.038499,0.031031,0.031253,0.038739,0.031107,0.031257,0.038501
149,0.94811,0.031312,0.031185,0.038478,0.031367,0.031190,0.038505,0.031331,0.031246,0.038715,0.031055,0.031241,0.038521,0.031081,0.031225,0.038714
150,0.94751,0.031338,0.031118,0.038771,0.031298,0.031183,0.038709,0.031290,0.031254,0.038456,0.031041,0.031105,0.038457,0.031066,0.031196,0.038480
151,0.94690,0.031330,0.031174,0.038489,0.031342,0.031157,0.038518,0.031342,0.031271,0.038423,0.031088,0.031157,0.038777,0.031128,0.031215,0.038530
152,0.94630,0.031360,0.031177,0.038595,0.031322,0.031194,0.038463,0.031317,0.031214,0.038618,0.031057,0.031150,0.032504,0.031086,0.031217,0.038774
153,0.94569,0.031304,0.031192,0.038701,0.031310,0.031194,0.038777,0.031332,0.031317,0.038453,0.031088,0.031174,0.038442,0.031108,0.031206,0.038519
154,0.94507,0.031326,0.031162,0.038478,0.031343,0.031190,0.038460,0.031336,0.031254,0.038387,0.031076,0.031190,0.038658,0.031080,0.031279,0.038473
155,0.94446,0.031307,0.031119,0.038514,0.031394,0.031210,0.038461,0.031334,0.031258,0.038697,0.031070,0.031192,0.038509,0.031076,0.031201,0.038714
156,0.94384,0.031326,0.031144,0.038708,0.031222,0.031183,0.032457,0.031307,0.031252,0.038394,0.031047,0.031171,0.032390,0.031046,0.031214,0.038520
157,0.94322,0.031318,0.031197,0.038506,0.031218,0.031245,0.038556,0.031337,0.031242,0.038563,0.031086,0.031157,0.038804,0.031065,0.031292,0.038555
158,0.94260,0.031338,0.031126,0.038487,0.031237,0.031217,0.038523,0.031318,0.031249,0.038692,0.031018,0.031114,0.038805,0.031030,0.031259,0.038809
159,0.94198,0.031325,0.031165,0.038718,0.031228,0.031216,0.038786,0.031310,0.031241,0.038476,0.031079,0.031172,0.038709,0.031058,0.031265,0.038531
160,0.94135,0.031320,0.031160,0.036405,0.031148,0.031238,0.038502,0.031308,0.031217,0.038429,0.031067,0.031192,0.038693,0.031060,0.031244,0.038506
161,0.94072,0.031346,0.031160,0.038526,0.031241,0.031220,0.032643,0.031333,0.031247,0.038604,0.031072,0.031206,0.038513,0.031107,0.031285,0.038729
162,0.94009,0.031313,0.031234,0.038741,0.031170,0.031244,0.038817,0.031321,0.031240,0.038457,0.031027,0.031186,0.038678,0.031052,0.031234,0.038471
163,0.93946,0.031335,0.031218,0.038485,0.031236,0.031261,0.038554,0.031321,0.031232,0.038436,0.031119,0.031214,0.038749,0.031092,0.031253,0.038484
164,0.93883,0.031350,0.031223,0.038536,0.031176,0.031254,0.038478,0.031324,0.031290,0.038703,0.031021,0.031170,0.038537,0.031059,0.031157,0.038759
165,0.93819,0.031339,0.031207,0.038684,0.031252,0.031255,0.038669,0.031249,0.031247,0.038475,0.031078,0.031191,0.038617,0.031087,0.031243,0.038536
166,0.93755,0.031323,0.031153,0.038564,0.031190,0.031216,0.038540,0.031158,0.031218,0.038465,0.031037,0.031169,0.038767,0.031062,0.031173,0.038417
