clcronje@service0 023_tarefa]$ cat 023*out
Iniciando simulação CUDA 3D com perfilamento NSYS...
[CUDA] Passo  349 | Valor central: 81.35114244 | Tempo: 0.001237 s
[CUDA] Passo  350 | Valor central: 81.30404008 | Tempo: 0.001262 s
[CUDA] Passo  351 | Valor central: 81.25696986 | Tempo: 0.001246 s
[CUDA] Passo  352 | Valor central: 81.20993177 | Tempo: 0.001259 s
[CUDA] Passo  353 | Valor central: 81.16292577 | Tempo: 0.001240 s
[CUDA] Passo  354 | Valor central: 81.11595184 | Tempo: 0.001255 s
[CUDA] Passo  355 | Valor central: 81.06900996 | Tempo: 0.001240 s
[CUDA] Passo  356 | Valor central: 81.02210010 | Tempo: 0.001254 s
[CUDA] Passo  357 | Valor central: 80.97522224 | Tempo: 0.001234 s
[CUDA] Passo  358 | Valor central: 80.92837636 | Tempo: 0.001263 s
[CUDA] Passo  359 | Valor central: 80.88156242 | Tempo: 0.001236 s
[CUDA] Passo  360 | Valor central: 80.83478041 | Tempo: 0.001257 s
[CUDA] Passo  361 | Valor central: 80.78803031 | Tempo: 0.001240 s
[CUDA] Passo  362 | Valor central: 80.74131208 | Tempo: 0.001252 s
[CUDA] Passo  363 | Valor central: 80.69462570 | Tempo: 0.001235 s
[CUDA] Passo  364 | Valor central: 80.64797116 | Tempo: 0.001255 s
[CUDA] Passo  365 | Valor central: 80.60134842 | Tempo: 0.001234 s
[CUDA] Passo  366 | Valor central: 80.55475747 | Tempo: 0.001257 s
[CUDA] Passo  367 | Valor central: 80.50819827 | Tempo: 0.001243 s
[CUDA] Passo  368 | Valor central: 80.46167080 | Tempo: 0.001255 s
[CUDA] Passo  369 | Valor central: 80.41517505 | Tempo: 0.001242 s
[CUDA] Passo  370 | Valor central: 80.36871098 | Tempo: 0.001255 s
[CUDA] Passo  371 | Valor central: 80.32227857 | Tempo: 0.001242 s
[CUDA] Passo  372 | Valor central: 80.27587780 | Tempo: 0.001257 s
[CUDA] Passo  373 | Valor central: 80.22950865 | Tempo: 0.001237 s
[CUDA] Passo  374 | Valor central: 80.18317108 | Tempo: 0.001255 s
[CUDA] Passo  375 | Valor central: 80.13686509 | Tempo: 0.001239 s
[CUDA] Passo  376 | Valor central: 80.09059063 | Tempo: 0.001262 s
[CUDA] Passo  377 | Valor central: 80.04434769 | Tempo: 0.001236 s
[CUDA] Passo  378 | Valor central: 79.99813625 | Tempo: 0.001252 s
[CUDA] Passo  379 | Valor central: 79.95195628 | Tempo: 0.001239 s
[CUDA] Passo  380 | Valor central: 79.90580776 | Tempo: 0.001258 s
[CUDA] Passo  381 | Valor central: 79.85969066 | Tempo: 0.001243 s
[CUDA] Passo  382 | Valor central: 79.81360496 | Tempo: 0.001263 s
[CUDA] Passo  383 | Valor central: 79.76755064 | Tempo: 0.001238 s
[CUDA] Passo  384 | Valor central: 79.72152767 | Tempo: 0.001257 s
[CUDA] Passo  385 | Valor central: 79.67553602 | Tempo: 0.001247 s
[CUDA] Passo  386 | Valor central: 79.62957569 | Tempo: 0.001255 s
[CUDA] Passo  387 | Valor central: 79.58364663 | Tempo: 0.001238 s
[CUDA] Passo  388 | Valor central: 79.53774884 | Tempo: 0.001261 s
[CUDA] Passo  389 | Valor central: 79.49188228 | Tempo: 0.001243 s
[CUDA] Passo  390 | Valor central: 79.44604692 | Tempo: 0.001258 s
[CUDA] Passo  391 | Valor central: 79.40024276 | Tempo: 0.001234 s
[CUDA] Passo  392 | Valor central: 79.35446976 | Tempo: 0.001261 s
[CUDA] Passo  393 | Valor central: 79.30872790 | Tempo: 0.001243 s
[CUDA] Passo  394 | Valor central: 79.26301716 | Tempo: 0.001257 s
[CUDA] Passo  395 | Valor central: 79.21733751 | Tempo: 0.001243 s
[CUDA] Passo  396 | Valor central: 79.17168893 | Tempo: 0.001258 s
[CUDA] Passo  397 | Valor central: 79.12607140 | Tempo: 0.001244 s
[CUDA] Passo  398 | Valor central: 79.08048489 | Tempo: 0.001258 s
[CUDA] Passo  399 | Valor central: 79.03492938 | Tempo: 0.001242 s
[CUDA] Passo  400 | Valor central: 78.98940485 | Tempo: 0.001256 s
[CUDA] Passo  401 | Valor central: 78.94391127 | Tempo: 0.001242 s
[CUDA] Passo  402 | Valor central: 78.89844862 | Tempo: 0.001261 s
[CUDA] Passo  403 | Valor central: 78.85301687 | Tempo: 0.001243 s
[CUDA] Passo  404 | Valor central: 78.80761601 | Tempo: 0.001255 s
[CUDA] Passo  405 | Valor central: 78.76224601 | Tempo: 0.001239 s
[CUDA] Passo  406 | Valor central: 78.71690685 | Tempo: 0.001257 s
[CUDA] Passo  407 | Valor central: 78.67159850 | Tempo: 0.001242 s
[CUDA] Passo  408 | Valor central: 78.62632093 | Tempo: 0.001258 s
[CUDA] Passo  409 | Valor central: 78.58107414 | Tempo: 0.001238 s
[CUDA] Passo  410 | Valor central: 78.53585809 | Tempo: 0.001259 s
[CUDA] Passo  411 | Valor central: 78.49067276 | Tempo: 0.001264 s
[CUDA] Passo  412 | Valor central: 78.44551812 | Tempo: 0.001272 s
[CUDA] Passo  413 | Valor central: 78.40039417 | Tempo: 0.001245 s
[CUDA] Passo  414 | Valor central: 78.35530086 | Tempo: 0.001259 s
[CUDA] Passo  415 | Valor central: 78.31023818 | Tempo: 0.001238 s
[CUDA] Passo  416 | Valor central: 78.26520610 | Tempo: 0.001259 s
[CUDA] Passo  417 | Valor central: 78.22020461 | Tempo: 0.001242 s
[CUDA] Passo  418 | Valor central: 78.17523368 | Tempo: 0.001257 s
[CUDA] Passo  419 | Valor central: 78.13029328 | Tempo: 0.001240 s
[CUDA] Passo  420 | Valor central: 78.08538339 | Tempo: 0.001258 s
[CUDA] Passo  421 | Valor central: 78.04050400 | Tempo: 0.001242 s
[CUDA] Passo  422 | Valor central: 77.99565507 | Tempo: 0.001257 s
[CUDA] Passo  423 | Valor central: 77.95083659 | Tempo: 0.001237 s
[CUDA] Passo  424 | Valor central: 77.90604852 | Tempo: 0.001260 s
[CUDA] Passo  425 | Valor central: 77.86129086 | Tempo: 0.001239 s
[CUDA] Passo  426 | Valor central: 77.81656357 | Tempo: 0.001258 s
[CUDA] Passo  427 | Valor central: 77.77186663 | Tempo: 0.001243 s
[CUDA] Passo  428 | Valor central: 77.72720002 | Tempo: 0.001259 s
[CUDA] Passo  429 | Valor central: 77.68256372 | Tempo: 0.001242 s
[CUDA] Passo  430 | Valor central: 77.63795770 | Tempo: 0.001255 s
[CUDA] Passo  431 | Valor central: 77.59338195 | Tempo: 0.001244 s
[CUDA] Passo  432 | Valor central: 77.54883643 | Tempo: 0.001259 s
[CUDA] Passo  433 | Valor central: 77.50432113 | Tempo: 0.001241 s
[CUDA] Passo  434 | Valor central: 77.45983602 | Tempo: 0.001261 s
[CUDA] Passo  435 | Valor central: 77.41538108 | Tempo: 0.001241 s
[CUDA] Passo  436 | Valor central: 77.37095629 | Tempo: 0.001261 s
[CUDA] Passo  437 | Valor central: 77.32656162 | Tempo: 0.001238 s
[CUDA] Passo  438 | Valor central: 77.28219705 | Tempo: 0.001256 s
[CUDA] Passo  439 | Valor central: 77.23786257 | Tempo: 0.001238 s
[CUDA] Passo  440 | Valor central: 77.19355814 | Tempo: 0.001257 s
[CUDA] Passo  441 | Valor central: 77.14928374 | Tempo: 0.001253 s
[CUDA] Passo  442 | Valor central: 77.10503936 | Tempo: 0.001259 s
[CUDA] Passo  443 | Valor central: 77.06082497 | Tempo: 0.001241 s
[CUDA] Passo  444 | Valor central: 77.01664054 | Tempo: 0.001256 s
[CUDA] Passo  445 | Valor central: 76.97248606 | Tempo: 0.001235 s
[CUDA] Passo  446 | Valor central: 76.92836149 | Tempo: 0.001255 s
[CUDA] Passo  447 | Valor central: 76.88426683 | Tempo: 0.001239 s
[CUDA] Passo  448 | Valor central: 76.84020204 | Tempo: 0.001264 s
[CUDA] Passo  449 | Valor central: 76.79616711 | Tempo: 0.001242 s
[CUDA] Passo  450 | Valor central: 76.75216201 | Tempo: 0.001252 s
[CUDA] Passo  451 | Valor central: 76.70818672 | Tempo: 0.001237 s
[CUDA] Passo  452 | Valor central: 76.66424121 | Tempo: 0.001254 s
[CUDA] Passo  453 | Valor central: 76.62032547 | Tempo: 0.001243 s
[CUDA] Passo  454 | Valor central: 76.57643947 | Tempo: 0.001257 s
[CUDA] Passo  455 | Valor central: 76.53258319 | Tempo: 0.001242 s
[CUDA] Passo  456 | Valor central: 76.48875661 | Tempo: 0.001260 s
[CUDA] Passo  457 | Valor central: 76.44495971 | Tempo: 0.001239 s
[CUDA] Passo  458 | Valor central: 76.40119245 | Tempo: 0.001251 s
[CUDA] Passo  459 | Valor central: 76.35745483 | Tempo: 0.001246 s
[CUDA] Passo  460 | Valor central: 76.31374681 | Tempo: 0.001254 s
[CUDA] Passo  461 | Valor central: 76.27006838 | Tempo: 0.001234 s
[CUDA] Passo  462 | Valor central: 76.22641951 | Tempo: 0.001258 s
[CUDA] Passo  463 | Valor central: 76.18280019 | Tempo: 0.001237 s
[CUDA] Passo  464 | Valor central: 76.13921038 | Tempo: 0.001259 s
[CUDA] Passo  465 | Valor central: 76.09565008 | Tempo: 0.001242 s
[CUDA] Passo  466 | Valor central: 76.05211924 | Tempo: 0.001255 s
[CUDA] Passo  467 | Valor central: 76.00861786 | Tempo: 0.001240 s
[CUDA] Passo  468 | Valor central: 75.96514591 | Tempo: 0.001260 s
[CUDA] Passo  469 | Valor central: 75.92170337 | Tempo: 0.001239 s
[CUDA] Passo  470 | Valor central: 75.87829021 | Tempo: 0.001257 s
[CUDA] Passo  471 | Valor central: 75.83490642 | Tempo: 0.001239 s
[CUDA] Passo  472 | Valor central: 75.79155197 | Tempo: 0.001255 s
[CUDA] Passo  473 | Valor central: 75.74822685 | Tempo: 0.001234 s
[CUDA] Passo  474 | Valor central: 75.70493102 | Tempo: 0.001255 s
[CUDA] Passo  475 | Valor central: 75.66166446 | Tempo: 0.001243 s
[CUDA] Passo  476 | Valor central: 75.61842716 | Tempo: 0.001257 s
[CUDA] Passo  477 | Valor central: 75.57521910 | Tempo: 0.001240 s
[CUDA] Passo  478 | Valor central: 75.53204024 | Tempo: 0.001260 s
[CUDA] Passo  479 | Valor central: 75.48889057 | Tempo: 0.001245 s
[CUDA] Passo  480 | Valor central: 75.44577007 | Tempo: 0.001257 s
[CUDA] Passo  481 | Valor central: 75.40267872 | Tempo: 0.001251 s
[CUDA] Passo  482 | Valor central: 75.35961648 | Tempo: 0.001257 s
[CUDA] Passo  483 | Valor central: 75.31658335 | Tempo: 0.001242 s
[CUDA] Passo  484 | Valor central: 75.27357930 | Tempo: 0.001254 s
[CUDA] Passo  485 | Valor central: 75.23060430 | Tempo: 0.001237 s
[CUDA] Passo  486 | Valor central: 75.18765834 | Tempo: 0.001259 s
[CUDA] Passo  487 | Valor central: 75.14474140 | Tempo: 0.001241 s
[CUDA] Passo  488 | Valor central: 75.10185344 | Tempo: 0.001257 s
[CUDA] Passo  489 | Valor central: 75.05899446 | Tempo: 0.001239 s
[CUDA] Passo  490 | Valor central: 75.01616442 | Tempo: 0.001263 s
[CUDA] Passo  491 | Valor central: 74.97336331 | Tempo: 0.001242 s
[CUDA] Passo  492 | Valor central: 74.93059111 | Tempo: 0.001257 s
[CUDA] Passo  493 | Valor central: 74.88784779 | Tempo: 0.001239 s
[CUDA] Passo  494 | Valor central: 74.84513333 | Tempo: 0.001254 s
[CUDA] Passo  495 | Valor central: 74.80244771 | Tempo: 0.001238 s
[CUDA] Passo  496 | Valor central: 74.75979091 | Tempo: 0.001257 s
[CUDA] Passo  497 | Valor central: 74.71716291 | Tempo: 0.001241 s
[CUDA] Passo  498 | Valor central: 74.67456368 | Tempo: 0.001257 s
[CUDA] Passo  499 | Valor central: 74.63199321 | Tempo: 0.001240 s
[CUDA] Passo  500 | Valor central: 74.58945147 | Tempo: 0.001261 s
[CUDA] Passo  501 | Valor central: 74.54693844 | Tempo: 0.001241 s
[CUDA] Passo  502 | Valor central: 74.50445410 | Tempo: 0.001253 s
[CUDA] Passo  503 | Valor central: 74.46199842 | Tempo: 0.001241 s
[CUDA] Passo  504 | Valor central: 74.41957140 | Tempo: 0.001260 s
[CUDA] Passo  505 | Valor central: 74.37717299 | Tempo: 0.001237 s
[CUDA] Passo  506 | Valor central: 74.33480320 | Tempo: 0.001256 s
[CUDA] Passo  507 | Valor central: 74.29246198 | Tempo: 0.001238 s
[CUDA] Passo  508 | Valor central: 74.25014932 | Tempo: 0.001262 s
[CUDA] Passo  509 | Valor central: 74.20786520 | Tempo: 0.001241 s
[CUDA] Passo  510 | Valor central: 74.16560960 | Tempo: 0.001262 s
[CUDA] Passo  511 | Valor central: 74.12338250 | Tempo: 0.001242 s
[CUDA] Passo  512 | Valor central: 74.08118387 | Tempo: 0.001258 s
[CUDA] Passo  513 | Valor central: 74.03901369 | Tempo: 0.001246 s
[CUDA] Passo  514 | Valor central: 73.99687195 | Tempo: 0.001262 s
[CUDA] Passo  515 | Valor central: 73.95475862 | Tempo: 0.001239 s
[CUDA] Passo  516 | Valor central: 73.91267368 | Tempo: 0.001254 s
[CUDA] Passo  517 | Valor central: 73.87061710 | Tempo: 0.001236 s
[CUDA] Passo  518 | Valor central: 73.82858888 | Tempo: 0.001252 s
[CUDA] Passo  519 | Valor central: 73.78658898 | Tempo: 0.001237 s
[CUDA] Passo  520 | Valor central: 73.74461738 | Tempo: 0.001253 s
[CUDA] Passo  521 | Valor central: 73.70267407 | Tempo: 0.001236 s
[CUDA] Passo  522 | Valor central: 73.66075902 | Tempo: 0.001258 s
[CUDA] Passo  523 | Valor central: 73.61887221 | Tempo: 0.001244 s
[CUDA] Passo  524 | Valor central: 73.57701362 | Tempo: 0.001257 s
[CUDA] Passo  525 | Valor central: 73.53518323 | Tempo: 0.001241 s
[CUDA] Passo  526 | Valor central: 73.49338102 | Tempo: 0.001260 s
[CUDA] Passo  527 | Valor central: 73.45160697 | Tempo: 0.001242 s
[CUDA] Passo  528 | Valor central: 73.40986105 | Tempo: 0.001261 s
[CUDA] Passo  529 | Valor central: 73.36814324 | Tempo: 0.001243 s
[CUDA] Passo  530 | Valor central: 73.32645353 | Tempo: 0.001252 s
[CUDA] Passo  531 | Valor central: 73.28479190 | Tempo: 0.001237 s
[CUDA] Passo  532 | Valor central: 73.24315831 | Tempo: 0.001255 s
[CUDA] Passo  533 | Valor central: 73.20155275 | Tempo: 0.001239 s
[CUDA] Passo  534 | Valor central: 73.15997521 | Tempo: 0.001251 s
[CUDA] Passo  535 | Valor central: 73.11842565 | Tempo: 0.001243 s
[CUDA] Passo  536 | Valor central: 73.07690406 | Tempo: 0.001262 s
[CUDA] Passo  537 | Valor central: 73.03541042 | Tempo: 0.001243 s
[CUDA] Passo  538 | Valor central: 72.99394471 | Tempo: 0.001261 s
[CUDA] Passo  539 | Valor central: 72.95250689 | Tempo: 0.001240 s
[CUDA] Passo  540 | Valor central: 72.91109697 | Tempo: 0.001256 s
[CUDA] Passo  541 | Valor central: 72.86971490 | Tempo: 0.001245 s
[CUDA] Passo  542 | Valor central: 72.82836068 | Tempo: 0.001257 s
[CUDA] Passo  543 | Valor central: 72.78703428 | Tempo: 0.001242 s
[CUDA] Passo  544 | Valor central: 72.74573569 | Tempo: 0.001259 s
[CUDA] Passo  545 | Valor central: 72.70446487 | Tempo: 0.001242 s
[CUDA] Passo  546 | Valor central: 72.66322181 | Tempo: 0.001262 s
[CUDA] Passo  547 | Valor central: 72.62200649 | Tempo: 0.001239 s
[CUDA] Passo  548 | Valor central: 72.58081889 | Tempo: 0.001263 s
[CUDA] Passo  549 | Valor central: 72.53965898 | Tempo: 0.001241 s
[CUDA] Passo  550 | Valor central: 72.49852676 | Tempo: 0.001255 s
[CUDA] Passo  551 | Valor central: 72.45742218 | Tempo: 0.001242 s
[CUDA] Passo  552 | Valor central: 72.41634525 | Tempo: 0.001253 s
[CUDA] Passo  553 | Valor central: 72.37529592 | Tempo: 0.001244 s
[CUDA] Passo  554 | Valor central: 72.33427419 | Tempo: 0.001262 s
[CUDA] Passo  555 | Valor central: 72.29328004 | Tempo: 0.001235 s
[CUDA] Passo  556 | Valor central: 72.25231344 | Tempo: 0.001262 s
[CUDA] Passo  557 | Valor central: 72.21137436 | Tempo: 0.001242 s
[CUDA] Passo  558 | Valor central: 72.17046281 | Tempo: 0.001258 s
[CUDA] Passo  559 | Valor central: 72.12957874 | Tempo: 0.001235 s
[CUDA] Passo  560 | Valor central: 72.08872214 | Tempo: 0.001260 s
[CUDA] Passo  561 | Valor central: 72.04789299 | Tempo: 0.001245 s
[CUDA] Passo  562 | Valor central: 72.00709127 | Tempo: 0.001260 s
[CUDA] Passo  563 | Valor central: 71.96631696 | Tempo: 0.001241 s
[CUDA] Passo  564 | Valor central: 71.92557004 | Tempo: 0.001257 s
[CUDA] Passo  565 | Valor central: 71.88485049 | Tempo: 0.001242 s
[CUDA] Passo  566 | Valor central: 71.84415828 | Tempo: 0.001259 s
[CUDA] Passo  567 | Valor central: 71.80349340 | Tempo: 0.001239 s
[CUDA] Passo  568 | Valor central: 71.76285583 | Tempo: 0.001267 s
[CUDA] Passo  569 | Valor central: 71.72224554 | Tempo: 0.001237 s
[CUDA] Passo  570 | Valor central: 71.68166252 | Tempo: 0.001261 s
[CUDA] Passo  571 | Valor central: 71.64110675 | Tempo: 0.001241 s
[CUDA] Passo  572 | Valor central: 71.60057820 | Tempo: 0.001259 s
[CUDA] Passo  573 | Valor central: 71.56007686 | Tempo: 0.001242 s
[CUDA] Passo  574 | Valor central: 71.51960270 | Tempo: 0.001259 s
[CUDA] Passo  575 | Valor central: 71.47915570 | Tempo: 0.001242 s
[CUDA] Passo  576 | Valor central: 71.43873585 | Tempo: 0.001261 s
[CUDA] Passo  577 | Valor central: 71.39834313 | Tempo: 0.001248 s
[CUDA] Passo  578 | Valor central: 71.35797750 | Tempo: 0.001259 s
[CUDA] Passo  579 | Valor central: 71.31763896 | Tempo: 0.001239 s
[CUDA] Passo  580 | Valor central: 71.27732749 | Tempo: 0.001259 s
[CUDA] Passo  581 | Valor central: 71.23704305 | Tempo: 0.001244 s
[CUDA] Passo  582 | Valor central: 71.19678564 | Tempo: 0.001259 s
[CUDA] Passo  583 | Valor central: 71.15655524 | Tempo: 0.001244 s
[CUDA] Passo  584 | Valor central: 71.11635181 | Tempo: 0.001254 s
[CUDA] Passo  585 | Valor central: 71.07617535 | Tempo: 0.001239 s
[CUDA] Passo  586 | Valor central: 71.03602583 | Tempo: 0.001258 s
[CUDA] Passo  587 | Valor central: 70.99590323 | Tempo: 0.001243 s
[CUDA] Passo  588 | Valor central: 70.95580753 | Tempo: 0.001258 s
[CUDA] Passo  589 | Valor central: 70.91573872 | Tempo: 0.001243 s
[CUDA] Passo  590 | Valor central: 70.87569676 | Tempo: 0.001254 s
[CUDA] Passo  591 | Valor central: 70.83568165 | Tempo: 0.001240 s
[CUDA] Passo  592 | Valor central: 70.79569337 | Tempo: 0.001260 s
[CUDA] Passo  593 | Valor central: 70.75573188 | Tempo: 0.001243 s
[CUDA] Passo  594 | Valor central: 70.71579718 | Tempo: 0.001263 s
[CUDA] Passo  595 | Valor central: 70.67588923 | Tempo: 0.001240 s
[CUDA] Passo  596 | Valor central: 70.63600803 | Tempo: 0.001258 s
[CUDA] Passo  597 | Valor central: 70.59615356 | Tempo: 0.001242 s
[CUDA] Passo  598 | Valor central: 70.55632578 | Tempo: 0.001257 s
[CUDA] Passo  599 | Valor central: 70.51652469 | Tempo: 0.001238 s
[CUDA] Passo  600 | Valor central: 70.47675026 | Tempo: 0.001261 s
[CUDA] Passo  601 | Valor central: 70.43700247 | Tempo: 0.001243 s
[CUDA] Passo  602 | Valor central: 70.39728130 | Tempo: 0.001256 s
[CUDA] Passo  603 | Valor central: 70.35758674 | Tempo: 0.001240 s
[CUDA] Passo  604 | Valor central: 70.31791876 | Tempo: 0.001258 s
[CUDA] Passo  605 | Valor central: 70.27827735 | Tempo: 0.001239 s
[CUDA] Passo  606 | Valor central: 70.23866247 | Tempo: 0.001261 s
[CUDA] Passo  607 | Valor central: 70.19907413 | Tempo: 0.001238 s
[CUDA] Passo  608 | Valor central: 70.15951228 | Tempo: 0.001261 s
[CUDA] Passo  609 | Valor central: 70.11997692 | Tempo: 0.001245 s
[CUDA] Passo  610 | Valor central: 70.08046802 | Tempo: 0.001259 s
[CUDA] Passo  611 | Valor central: 70.04098557 | Tempo: 0.001241 s
[CUDA] Passo  612 | Valor central: 70.00152955 | Tempo: 0.001263 s
[CUDA] Passo  613 | Valor central: 69.96209993 | Tempo: 0.001243 s
[CUDA] Passo  614 | Valor central: 69.92269669 | Tempo: 0.001258 s
[CUDA] Passo  615 | Valor central: 69.88331983 | Tempo: 0.001240 s
[CUDA] Passo  616 | Valor central: 69.84396930 | Tempo: 0.001256 s
[CUDA] Passo  617 | Valor central: 69.80464511 | Tempo: 0.001241 s
[CUDA] Passo  618 | Valor central: 69.76534722 | Tempo: 0.001258 s
[CUDA] Passo  619 | Valor central: 69.72607562 | Tempo: 0.001240 s
[CUDA] Passo  620 | Valor central: 69.68683029 | Tempo: 0.001258 s
[CUDA] Passo  621 | Valor central: 69.64761121 | Tempo: 0.001241 s
[CUDA] Passo  622 | Valor central: 69.60841835 | Tempo: 0.001256 s
[CUDA] Passo  623 | Valor central: 69.56925171 | Tempo: 0.001238 s
[CUDA] Passo  624 | Valor central: 69.53011126 | Tempo: 0.001259 s
[CUDA] Passo  625 | Valor central: 69.49099697 | Tempo: 0.001240 s
[CUDA] Passo  626 | Valor central: 69.45190884 | Tempo: 0.001252 s
[CUDA] Passo  627 | Valor central: 69.41284684 | Tempo: 0.001243 s
[CUDA] Passo  628 | Valor central: 69.37381095 | Tempo: 0.001256 s
[CUDA] Passo  629 | Valor central: 69.33480116 | Tempo: 0.001230 s
[CUDA] Passo  630 | Valor central: 69.29581743 | Tempo: 0.001261 s
[CUDA] Passo  631 | Valor central: 69.25685976 | Tempo: 0.001242 s
[CUDA] Passo  632 | Valor central: 69.21792813 | Tempo: 0.001252 s
[CUDA] Passo  633 | Valor central: 69.17902251 | Tempo: 0.001239 s
[CUDA] Passo  634 | Valor central: 69.14014289 | Tempo: 0.001256 s
[CUDA] Passo  635 | Valor central: 69.10128924 | Tempo: 0.001241 s
[CUDA] Passo  636 | Valor central: 69.06246156 | Tempo: 0.001258 s
[CUDA] Passo  637 | Valor central: 69.02365981 | Tempo: 0.001240 s
[CUDA] Passo  638 | Valor central: 68.98488397 | Tempo: 0.001256 s
[CUDA] Passo  639 | Valor central: 68.94613404 | Tempo: 0.001234 s
[CUDA] Passo  640 | Valor central: 68.90740999 | Tempo: 0.001257 s
[CUDA] Passo  641 | Valor central: 68.86871180 | Tempo: 0.001245 s
[CUDA] Passo  642 | Valor central: 68.83003945 | Tempo: 0.001257 s
[CUDA] Passo  643 | Valor central: 68.79139292 | Tempo: 0.001241 s
[CUDA] Passo  644 | Valor central: 68.75277220 | Tempo: 0.001257 s
[CUDA] Passo  645 | Valor central: 68.71417726 | Tempo: 0.001236 s
[CUDA] Passo  646 | Valor central: 68.67560808 | Tempo: 0.001262 s
[CUDA] Passo  647 | Valor central: 68.63706466 | Tempo: 0.001238 s
[CUDA] Passo  648 | Valor central: 68.59854695 | Tempo: 0.001257 s
[CUDA] Passo  649 | Valor central: 68.56005496 | Tempo: 0.001237 s
[CUDA] Passo  650 | Valor central: 68.52158865 | Tempo: 0.001254 s
[CUDA] Passo  651 | Valor central: 68.48314802 | Tempo: 0.001236 s
[CUDA] Passo  652 | Valor central: 68.44473303 | Tempo: 0.001255 s
[CUDA] Passo  653 | Valor central: 68.40634368 | Tempo: 0.001237 s
[CUDA] Passo  654 | Valor central: 68.36797993 | Tempo: 0.001253 s
[CUDA] Passo  655 | Valor central: 68.32964178 | Tempo: 0.001240 s
[CUDA] Passo  656 | Valor central: 68.29132921 | Tempo: 0.001258 s
[CUDA] Passo  657 | Valor central: 68.25304219 | Tempo: 0.001244 s
[CUDA] Passo  658 | Valor central: 68.21478071 | Tempo: 0.001264 s
[CUDA] Passo  659 | Valor central: 68.17654474 | Tempo: 0.001237 s
[CUDA] Passo  660 | Valor central: 68.13833427 | Tempo: 0.001257 s
[CUDA] Passo  661 | Valor central: 68.10014928 | Tempo: 0.001239 s
[CUDA] Passo  662 | Valor central: 68.06198975 | Tempo: 0.001254 s
[CUDA] Passo  663 | Valor central: 68.02385567 | Tempo: 0.001239 s
[CUDA] Passo  664 | Valor central: 67.98574700 | Tempo: 0.001258 s
[CUDA] Passo  665 | Valor central: 67.94766374 | Tempo: 0.001242 s
[CUDA] Passo  666 | Valor central: 67.90960587 | Tempo: 0.001254 s
[CUDA] Passo  667 | Valor central: 67.87157336 | Tempo: 0.001238 s
[CUDA] Passo  668 | Valor central: 67.83356620 | Tempo: 0.001259 s
[CUDA] Passo  669 | Valor central: 67.79558437 | Tempo: 0.001243 s
[CUDA] Passo  670 | Valor central: 67.75762784 | Tempo: 0.001258 s
[CUDA] Passo  671 | Valor central: 67.71969661 | Tempo: 0.001240 s
[CUDA] Passo  672 | Valor central: 67.68179065 | Tempo: 0.001262 s
[CUDA] Passo  673 | Valor central: 67.64390994 | Tempo: 0.001251 s
[CUDA] Passo  674 | Valor central: 67.60605447 | Tempo: 0.001258 s
[CUDA] Passo  675 | Valor central: 67.56822422 | Tempo: 0.001235 s
[CUDA] Passo  676 | Valor central: 67.53041916 | Tempo: 0.001256 s
[CUDA] Passo  677 | Valor central: 67.49263928 | Tempo: 0.001238 s
[CUDA] Passo  678 | Valor central: 67.45488456 | Tempo: 0.001257 s
[CUDA] Passo  679 | Valor central: 67.41715498 | Tempo: 0.001247 s
[CUDA] Passo  680 | Valor central: 67.37945052 | Tempo: 0.001254 s
[CUDA] Passo  681 | Valor central: 67.34177117 | Tempo: 0.001239 s
[CUDA] Passo  682 | Valor central: 67.30411690 | Tempo: 0.001256 s
[CUDA] Passo  683 | Valor central: 67.26648770 | Tempo: 0.001239 s
[CUDA] Passo  684 | Valor central: 67.22888355 | Tempo: 0.001259 s
[CUDA] Passo  685 | Valor central: 67.19130443 | Tempo: 0.001239 s
[CUDA] Passo  686 | Valor central: 67.15375031 | Tempo: 0.001258 s
[CUDA] Passo  687 | Valor central: 67.11622120 | Tempo: 0.001242 s
[CUDA] Passo  688 | Valor central: 67.07871705 | Tempo: 0.001268 s
[CUDA] Passo  689 | Valor central: 67.04123786 | Tempo: 0.001248 s
[CUDA] Passo  690 | Valor central: 67.00378361 | Tempo: 0.001262 s
[CUDA] Passo  691 | Valor central: 66.96635427 | Tempo: 0.001253 s
[CUDA] Passo  692 | Valor central: 66.92894984 | Tempo: 0.001265 s
[CUDA] Passo  693 | Valor central: 66.89157029 | Tempo: 0.001248 s
[CUDA] Passo  694 | Valor central: 66.85421560 | Tempo: 0.001262 s
[CUDA] Passo  695 | Valor central: 66.81688575 | Tempo: 0.001254 s
[CUDA] Passo  696 | Valor central: 66.77958074 | Tempo: 0.001274 s
[CUDA] Passo  697 | Valor central: 66.74230052 | Tempo: 0.001251 s
[CUDA] Passo  698 | Valor central: 66.70504510 | Tempo: 0.001264 s
[CUDA] Passo  699 | Valor central: 66.66781445 | Tempo: 0.001252 s
[CUDA] Passo  700 | Valor central: 66.63060856 | Tempo: 0.001265 s
[CUDA] Passo  701 | Valor central: 66.59342739 | Tempo: 0.001248 s
[CUDA] Passo  702 | Valor central: 66.55627095 | Tempo: 0.001271 s
[CUDA] Passo  703 | Valor central: 66.51913920 | Tempo: 0.001256 s
[CUDA] Passo  704 | Valor central: 66.48203213 | Tempo: 0.001265 s
[CUDA] Passo  705 | Valor central: 66.44494972 | Tempo: 0.001253 s
