Passo,ValorCentral,Tempo
0,1.00000,0.000632962
1,0.99999,0.000577858
2,0.99998,0.000620850
3,0.99996,0.000726649
4,0.99994,0.000568691
5,0.99991,0.000556809
6,0.99988,0.000576325
7,0.99983,0.000559253
8,0.99979,0.000570464
9,0.99973,0.000553222
10,0.99967,0.000560977
11,0.99961,0.000571536
12,0.99954,0.000591394
13,0.99946,0.000570955
14,0.99938,0.000599479
15,0.99930,0.000527984
16,0.99920,0.000578019
17,0.99911,0.000527844
18,0.99900,0.000576677
19,0.99889,0.000559203
20,0.99878,0.000570945
21,0.99866,0.000556158
22,0.99853,0.000566176
23,0.99840,0.000555777
24,0.99827,0.000567498
25,0.99813,0.000578610
26,0.99798,0.000554204
27,0.99783,0.000574563
28,0.99767,0.000581385
29,0.99751,0.000579131
30,0.99734,0.000558191
31,0.99717,0.000570654
32,0.99699,0.000573971
33,0.99681,0.000569963
34,0.99662,0.000569102
35,0.99643,0.000546429
36,0.99623,0.000573220
37,0.99603,0.000537542
38,0.99582,0.000567349
39,0.99561,0.000552390
40,0.99539,0.000538464
41,0.99517,0.000554314
42,0.99494,0.000566056
43,0.99471,0.000568030
44,0.99448,0.000587937
45,0.99424,0.000537091
46,0.99399,0.000560135
47,0.99374,0.000549085
48,0.99348,0.000568420
49,0.99322,0.000549185
50,0.99296,0.000567569
51,0.99269,0.000565725
52,0.99242,0.000568220
53,0.99214,0.000576957
54,0.99186,0.000580383
55,0.99157,0.000546269
56,0.99128,0.000575163
57,0.99098,0.000549224
58,0.99068,0.000569051
59,0.99038,0.000543474
60,0.99007,0.000592596
61,0.98975,0.000563532
62,0.98944,0.000562309
63,0.98912,0.000571537
64,0.98879,0.000579541
65,0.98846,0.000568301
66,0.98812,0.000579641
67,0.98779,0.000559975
68,0.98744,0.000564703
69,0.98710,0.000550496
70,0.98674,0.000546289
71,0.98639,0.000544175
72,0.98603,0.000559905
73,0.98567,0.000543374
74,0.98530,0.000566177
75,0.98493,0.000556749
76,0.98455,0.000574482
77,0.98418,0.000540188
78,0.98379,0.000553593
79,0.98341,0.000568841
80,0.98302,0.000575924
81,0.98262,0.000570174
82,0.98222,0.000567057
83,0.98182,0.000591775
84,0.98142,0.000575824
85,0.98101,0.000569502
86,0.98059,0.000565175
87,0.98018,0.000572578
88,0.97976,0.000585373
89,0.97933,0.000552801
90,0.97890,0.000576436
91,0.97847,0.000557840
92,0.97804,0.000569613
93,0.97760,0.000559213
94,0.97716,0.000554795
95,0.97671,0.000572769
96,0.97626,0.000560235
97,0.97581,0.000550727
98,0.97536,0.000540578
99,0.97490,0.000530960
100,0.97444,0.000571516
101,0.97397,0.000570545
102,0.97350,0.000570073
103,0.97303,0.000535057
104,0.97255,0.000586595
105,0.97208,0.000564503
106,0.97159,0.000572508
107,0.97111,0.000549936
108,0.97062,0.000585413
109,0.97013,0.000570835
110,0.96963,0.000559794
111,0.96914,0.000580754
112,0.96863,0.000570605
113,0.96813,0.000553502
114,0.96762,0.000572088
115,0.96711,0.000557640
116,0.96660,0.000597525
117,0.96608,0.000543614
118,0.96557,0.000576897
119,0.96504,0.000552551
120,0.96452,0.000570695
121,0.96399,0.000528696
122,0.96346,0.000577428
123,0.96293,0.000570435
124,0.96239,0.000545928
125,0.96185,0.000607384
126,0.96131,0.000571076
127,0.96076,0.000584281
128,0.96022,0.000574111
129,0.95967,0.000567108
130,0.95911,0.000574452
131,0.95856,0.000539947
132,0.95800,0.000591374
133,0.95744,0.000543072
134,0.95687,0.000572859
135,0.95631,0.000592225
136,0.95574,0.000564854
137,0.95517,0.000567118
138,0.95459,0.000583619
139,0.95402,0.000561017
140,0.95344,0.000556818
141,0.95285,0.000569292
142,0.95227,0.000589681
143,0.95168,0.000561107
144,0.95109,0.000572718
145,0.95050,0.000569803
146,0.94991,0.000588679
147,0.94931,0.000558482
148,0.94871,0.000561287
149,0.94811,0.000575464
150,0.94751,0.000556779
151,0.94690,0.000550217
152,0.94630,0.000572569
153,0.94569,0.000560866
154,0.94507,0.000568491
155,0.94446,0.000562449
156,0.94384,0.000578770
157,0.94322,0.000572478
158,0.94260,0.000576887
159,0.94198,0.000551869
160,0.94135,0.000580824
161,0.94072,0.000539065
162,0.94009,0.000579000
163,0.93946,0.000545797
164,0.93883,0.000565265
165,0.93819,0.000573269
166,0.93755,0.000571206
167,0.93691,0.000582608
168,0.93627,0.000560736
169,0.93562,0.000570024
170,0.93498,0.000558442
171,0.93433,0.000553873
172,0.93368,0.000583199
173,0.93303,0.000551839
174,0.93237,0.000572638
175,0.93172,0.000562289
176,0.93106,0.000572398
177,0.93040,0.000545317
178,0.92974,0.000582928
179,0.92907,0.000810096
180,0.92841,0.000788125
181,0.92774,0.000532323
182,0.92707,0.000564413
183,0.92640,0.000569222
184,0.92573,0.000596604
185,0.92506,0.000572768
186,0.92438,0.000545286
187,0.92370,0.000558151
188,0.92302,0.000570424
189,0.92234,0.000565295
190,0.92166,0.000576035
191,0.92098,0.000567368
192,0.92029,0.000569372
193,0.91960,0.000569813
194,0.91892,0.000550747
195,0.91822,0.000552451
196,0.91753,0.000567449
197,0.91684,0.000553913
198,0.91614,0.000572649
199,0.91545,0.000539876
200,0.91475,0.000591504
201,0.91405,0.000559734
202,0.91335,0.000569002
203,0.91265,0.000568240
204,0.91194,0.000547732
205,0.91124,0.000558442
206,0.91053,0.000555927
207,0.90982,0.000560926
208,0.90911,0.000554975
209,0.90840,0.000570865
210,0.90769,0.000570355
211,0.90697,0.000544465
212,0.90626,0.000593438
213,0.90554,0.000563922
214,0.90482,0.000571006
215,0.90411,0.000576496
216,0.90339,0.000568641
217,0.90266,0.000544315
218,0.90194,0.000554294
219,0.90122,0.000564574
220,0.90049,0.000553021
221,0.89976,0.000573369
222,0.89904,0.000529006
223,0.89831,0.000569512
224,0.89758,0.000584862
225,0.89685,0.000553062
226,0.89611,0.000574983
227,0.89538,0.000556267
228,0.89465,0.000564103
229,0.89391,0.000541981
230,0.89317,0.000585923
231,0.89244,0.000557590
232,0.89170,0.000567248
233,0.89096,0.000539186
234,0.89022,0.000567068
235,0.88947,0.000567068
236,0.88873,0.000558812
237,0.88799,0.000564212
238,0.88724,0.000544395
239,0.88650,0.000540578
240,0.88575,0.000548082
241,0.88500,0.000538594
242,0.88425,0.000574422
243,0.88350,0.000559504
244,0.88275,0.000568952
245,0.88200,0.000550127
246,0.88125,0.000586133
247,0.88049,0.000545117
248,0.87974,0.000568861
249,0.87899,0.000531201
250,0.87823,0.000570895
251,0.87747,0.000583439
252,0.87671,0.000590863
253,0.87596,0.000546809
254,0.87520,0.000578420
255,0.87444,0.000570054
256,0.87368,0.000591554
257,0.87291,0.000561839
258,0.87215,0.000573089
259,0.87139,0.000567619
260,0.87062,0.000581596
261,0.86986,0.000554354
262,0.86909,0.000559434
263,0.86833,0.000562279
264,0.86756,0.000571636
265,0.86679,0.000569232
266,0.86603,0.000554314
267,0.86526,0.000585473
