Passo,ValorCentral,Tempo
0,1.00000,0.027898971
1,0.99999,0.017187410
2,0.99998,0.017034272
3,0.99996,0.016948971
4,0.99994,0.017666713
5,0.99991,0.016987674
6,0.99988,0.017097241
7,0.99983,0.016997212
8,0.99979,0.017051615
9,0.99973,0.017004525
10,0.99967,0.017837926
11,0.99961,0.016971653
12,0.99954,0.017020225
13,0.99946,0.017010657
14,0.99938,0.016914366
15,0.99930,0.016923212
16,0.99920,0.017585660
17,0.99911,0.016877417
18,0.99900,0.016947839
19,0.99889,0.016499183
20,0.99878,0.016793198
21,0.99866,0.016833664
22,0.99853,0.017464402
23,0.99840,0.016862788
24,0.99827,0.017057696
25,0.99813,0.017158786
26,0.99798,0.017042197
27,0.99783,0.016883357
28,0.99767,0.017675329
29,0.99751,0.017011719
30,0.99734,0.016213475
31,0.99717,0.016962847
32,0.99699,0.017156552
33,0.99681,0.016991641
34,0.99662,0.017571875
35,0.99643,0.017036956
36,0.99623,0.016280301
37,0.99603,0.017013413
38,0.99582,0.017073085
39,0.99561,0.017027620
40,0.99539,0.017766892
41,0.99517,0.017032127
42,0.99494,0.016069324
43,0.99471,0.017013653
44,0.99448,0.017064789
45,0.99424,0.017074838
46,0.99399,0.015839742
47,0.99374,0.017001220
48,0.99348,0.017051534
49,0.99322,0.017053998
50,0.99296,0.017093984
51,0.99269,0.017042267
52,0.99242,0.017578457
53,0.99214,0.015169830
54,0.99186,0.017076642
55,0.99157,0.017034662
56,0.99128,0.017042587
57,0.99098,0.017070800
58,0.99068,0.017552829
59,0.99038,0.017070310
60,0.99007,0.017088664
61,0.98975,0.017021648
62,0.98944,0.017034402
63,0.98912,0.017048298
64,0.98879,0.017839679
65,0.98846,0.017061944
66,0.98812,0.017082483
67,0.98779,0.017028201
68,0.98744,0.017134971
69,0.98710,0.017022409
70,0.98674,0.017866009
71,0.98639,0.016999206
72,0.98603,0.016895851
73,0.98567,0.017014735
74,0.98530,0.017074789
75,0.98493,0.014919077
76,0.98455,0.016984448
77,0.98418,0.016966905
78,0.98379,0.017004796
79,0.98341,0.016978997
