Passo,ValorCentral,Tempo
0,1.00000,0.017933976
1,0.99999,0.013870893
2,0.99998,0.006955960
3,0.99996,0.000317388
4,0.99994,0.000456319
5,0.99991,0.000305075
6,0.99988,0.000475685
7,0.99983,0.000305716
8,0.99979,0.000478561
9,0.99973,0.000304624
10,0.99967,0.000453774
11,0.99961,0.000328509
12,0.99954,0.000460097
13,0.99946,0.000329941
14,0.99938,0.000453454
15,0.99930,0.000311667
16,0.99920,0.000470997
17,0.99911,0.000307028
18,0.99900,0.000476738
19,0.99889,0.000305044
20,0.99878,0.000457872
21,0.99866,0.000327126
22,0.99853,0.000463644
23,0.99840,0.000328929
24,0.99827,0.000458153
25,0.99813,0.000313000
26,0.99798,0.000477399
27,0.99783,0.000304895
28,0.99767,0.000473481
29,0.99751,0.000311677
30,0.99734,0.000457833
31,0.99717,0.000328950
32,0.99699,0.000452362
33,0.99681,0.000313982
34,0.99662,0.000473452
35,0.99643,0.000308340
36,0.99623,0.000478281
37,0.99603,0.000312829
38,0.99582,0.000459035
39,0.99561,0.000333378
40,0.99539,0.000459525
41,0.99517,0.000330102
42,0.99494,0.000459816
43,0.99471,0.000310515
44,0.99448,0.000474544
45,0.99424,0.000306998
46,0.99399,0.000470546
47,0.99374,0.000311848
48,0.99348,0.000458223
49,0.99322,0.000330452
50,0.99296,0.000457813
51,0.99269,0.000314011
52,0.99242,0.000470827
53,0.99214,0.000316506
54,0.99186,0.000471548
55,0.99157,0.000310555
56,0.99128,0.000459786
57,0.99098,0.000311657
58,0.99068,0.000458454
59,0.99038,0.000317188
60,0.99007,0.000453805
61,0.98975,0.000313951
62,0.98944,0.000463483
63,0.98912,0.000307249
64,0.98879,0.000472329
65,0.98846,0.000313189
66,0.98812,0.000460347
67,0.98779,0.000338949
68,0.98744,0.000457712
69,0.98710,0.000326034
70,0.98674,0.000463352
71,0.98639,0.000310424
72,0.98603,0.000481998
73,0.98567,0.000310415
74,0.98530,0.000478321
75,0.98493,0.000311407
76,0.98455,0.000465597
77,0.98418,0.000328890
78,0.98379,0.000463212
79,0.98341,0.000310765
80,0.98302,0.000481306
81,0.98262,0.000313159
82,0.98222,0.000483260
83,0.98182,0.000311015
84,0.98142,0.000478241
85,0.98101,0.000314803
86,0.98059,0.000464084
87,0.98018,0.000329581
88,0.97976,0.000469795
89,0.97933,0.000310725
90,0.97890,0.000482168
91,0.97847,0.000315114
92,0.97804,0.000473722
93,0.97760,0.000313270
94,0.97716,0.000481236
95,0.97671,0.000316476
96,0.97626,0.000469805
97,0.97581,0.000331875
98,0.97536,0.000469694
99,0.97490,0.000313090
100,0.97444,0.000486396
101,0.97397,0.000315274
102,0.97350,0.000485684
103,0.97303,0.000313030
104,0.97255,0.000461178
105,0.97208,0.000331304
106,0.97159,0.000471488
107,0.97111,0.000333278
108,0.97062,0.000468923
109,0.97013,0.000313100
110,0.96963,0.000482318
111,0.96914,0.000314212
112,0.96863,0.000482729
113,0.96813,0.000313080
114,0.96762,0.000462390
115,0.96711,0.000333688
116,0.96660,0.000465106
117,0.96608,0.000331595
118,0.96557,0.000462330
119,0.96504,0.000312749
120,0.96452,0.000489983
121,0.96399,0.000316577
122,0.96346,0.000487608
123,0.96293,0.000315444
124,0.96239,0.000463303
125,0.96185,0.000330602
126,0.96131,0.000464565
127,0.96076,0.000331775
128,0.96022,0.000466549
129,0.95967,0.000313821
130,0.95911,0.000465536
131,0.95856,0.000313911
132,0.95800,0.000481146
133,0.95744,0.000312248
134,0.95687,0.000460968
135,0.95631,0.000330723
136,0.95574,0.000464925
137,0.95517,0.000331494
138,0.95459,0.000464355
139,0.95402,0.000312578
140,0.95344,0.000482209
141,0.95285,0.000313600
142,0.95227,0.000475466
143,0.95168,0.000316456
144,0.95109,0.000469985
145,0.95050,0.000331555
146,0.94991,0.000470415
147,0.94931,0.000332046
148,0.94871,0.000464795
149,0.94811,0.000313831
150,0.94751,0.000481166
151,0.94690,0.000312959
152,0.94630,0.000478912
153,0.94569,0.000316857
154,0.94507,0.000474273
155,0.94446,0.000331324
156,0.94384,0.000468512
157,0.94322,0.000329661
158,0.94260,0.000463142
159,0.94198,0.000314813
160,0.94135,0.000480074
161,0.94072,0.000314352
162,0.94009,0.000478772
163,0.93946,0.000317658
164,0.93883,0.000469524
165,0.93819,0.000332346
166,0.93755,0.000467320
167,0.93691,0.000312339
168,0.93627,0.000489663
169,0.93562,0.000544686
170,0.93498,0.000556498
171,0.93433,0.000534516
172,0.93368,0.000463453
173,0.93303,0.000307219
174,0.93237,0.000460316
175,0.93172,0.000310855
176,0.93106,0.000459435
177,0.93040,0.000308401
178,0.92974,0.000456329
179,0.92907,0.000327988
180,0.92841,0.000465427
181,0.92774,0.000308622
182,0.92707,0.000483311
183,0.92640,0.000309784
184,0.92573,0.000477169
185,0.92506,0.000310515
186,0.92438,0.000478721
187,0.92370,0.000309423
188,0.92302,0.000465246
189,0.92234,0.000327807
190,0.92166,0.000463964
191,0.92098,0.000308591
192,0.92029,0.000483370
193,0.91960,0.000312338
194,0.91892,0.000483661
195,0.91822,0.000311216
196,0.91753,0.000460196
197,0.91684,0.000328679
198,0.91614,0.000464886
199,0.91545,0.000329471
200,0.91475,0.000464274
201,0.91405,0.000309453
202,0.91335,0.000484382
203,0.91265,0.000313630
204,0.91194,0.000480715
205,0.91124,0.000312238
206,0.91053,0.000464685
207,0.90982,0.000332636
208,0.90911,0.000463303
209,0.90840,0.000329170
210,0.90769,0.000463032
211,0.90697,0.000312008
212,0.90626,0.000482558
213,0.90554,0.000324983
214,0.90482,0.000478041
215,0.90411,0.000314482
216,0.90339,0.000465377
217,0.90266,0.000334089
218,0.90194,0.000467340
219,0.90122,0.000328789
220,0.90049,0.000462111
221,0.89976,0.000311236
222,0.89904,0.000477719
223,0.89831,0.000314141
224,0.89758,0.000476979
225,0.89685,0.000315334
226,0.89611,0.000469594
227,0.89538,0.000332597
