Passo,ValorCentral,Tempo
0,1.00000,0.029587514
1,0.99999,0.028779690
2,0.99998,0.028764592
3,0.99996,0.028800590
4,0.99994,0.028741919
5,0.99991,0.028746197
6,0.99988,0.028731189
7,0.99983,0.028693167
8,0.99979,0.028683199
9,0.99973,0.028661327
10,0.99967,0.028656958
11,0.99961,0.028692646
12,0.99954,0.028715460
13,0.99946,0.028810599
14,0.99938,0.028702114
15,0.99930,0.028734715
16,0.99920,0.028685983
17,0.99911,0.028702484
18,0.99900,0.028668851
19,0.99889,0.028675563
20,0.99878,0.028654504
21,0.99866,0.028662820
22,0.99853,0.028655075
23,0.99840,0.028655416
24,0.99827,0.028653912
25,0.99813,0.028663150
26,0.99798,0.028648773
27,0.99783,0.028650977
28,0.99767,0.028658832
29,0.99751,0.028700391
30,0.99734,0.028694991
31,0.99717,0.028670534
32,0.99699,0.028686425
33,0.99681,0.028717623
34,0.99662,0.028671436
35,0.99643,0.028674231
36,0.99623,0.028716952
37,0.99603,0.028678149
38,0.99582,0.028667870
39,0.99561,0.028655386
40,0.99539,0.028687427
41,0.99517,0.028693869
42,0.99494,0.028738963
43,0.99471,0.028696263
44,0.99448,0.028657039
45,0.99424,0.028653753
46,0.99399,0.028672698
47,0.99374,0.028747469
48,0.99348,0.028833102
49,0.99322,0.028705220
50,0.99296,0.028756076
51,0.99269,0.028652099
52,0.99242,0.028665916
53,0.99214,0.028698978
54,0.99186,0.028663862
55,0.99157,0.028680533
56,0.99128,0.028662900
57,0.99098,0.028673460
58,0.99068,0.028682186
59,0.99038,0.028648223
60,0.99007,0.028696283
61,0.98975,0.028707545
62,0.98944,0.028749463
63,0.98912,0.028672738
64,0.98879,0.028692205
65,0.98846,0.028682747
66,0.98812,0.028680343
67,0.98779,0.028709678
68,0.98744,0.028695150
69,0.98710,0.028750204
70,0.98674,0.028742010
71,0.98639,0.028721110
72,0.98603,0.028674051
73,0.98567,0.028708816
74,0.98530,0.028659704
75,0.98493,0.028691003
76,0.98455,0.028658371
77,0.98418,0.028672147
78,0.98379,0.028663662
79,0.98341,0.028661928
80,0.98302,0.028683178
81,0.98262,0.028678749
82,0.98222,0.028736158
83,0.98182,0.028680793
84,0.98142,0.028748752
85,0.98101,0.028663451
86,0.98059,0.028664803
87,0.98018,0.028657610
88,0.97976,0.028688749
89,0.97933,0.028665605
90,0.97890,0.028665815
91,0.97847,0.028693368
92,0.97804,0.028698137
93,0.97760,0.028677047
94,0.97716,0.028717994
95,0.97671,0.028718254
96,0.97626,0.028760824
97,0.97581,0.028713716
98,0.97536,0.028656348
99,0.97490,0.028702986
100,0.97444,0.028693557
101,0.97397,0.028723063
102,0.97350,0.028708135
103,0.97303,0.028725278
104,0.97255,0.028674632
105,0.97208,0.028753911
106,0.97159,0.028699399
107,0.97111,0.028696954
108,0.97062,0.028733042
109,0.97013,0.028736068
110,0.96963,0.028728834
111,0.96914,0.028664292
112,0.96863,0.028685052
113,0.96813,0.028673641
114,0.96762,0.028679461
115,0.96711,0.028676355
116,0.96660,0.028671637
117,0.96608,0.028776144
118,0.96557,0.028731750
119,0.96504,0.028662619
120,0.96452,0.028733734
121,0.96399,0.028709718
122,0.96346,0.028734245
123,0.96293,0.028769161
124,0.96239,0.028779861
125,0.96185,0.028790851
126,0.96131,0.028792464
127,0.96076,0.028808294
128,0.96022,0.028798236
129,0.95967,0.028806481
130,0.95911,0.028795080
131,0.95856,0.028765884
132,0.95800,0.028794108
133,0.95744,0.028784990
134,0.95687,0.028825587
135,0.95631,0.028819976
136,0.95574,0.028810268
137,0.95517,0.028784239
138,0.95459,0.028750986
139,0.95402,0.028777056
140,0.95344,0.028869990
141,0.95285,0.028711151
142,0.95227,0.028712213
143,0.95168,0.028702033
144,0.95109,0.028727512
145,0.95050,0.028696263
146,0.94991,0.028700971
147,0.94931,0.028691644
148,0.94871,0.028699629
149,0.94811,0.028712995
150,0.94751,0.028722673
151,0.94690,0.028727422
152,0.94630,0.028711231
153,0.94569,0.028713506
154,0.94507,0.028672258
155,0.94446,0.028801752
156,0.94384,0.028680694
157,0.94322,0.028717814
158,0.94260,0.028697726
159,0.94198,0.028672539
160,0.94135,0.028683869
161,0.94072,0.028685192
162,0.94009,0.028708476
163,0.93946,0.028734695
164,0.93883,0.028665716
165,0.93819,0.028759833
166,0.93755,0.028697185
167,0.93691,0.028684732
168,0.93627,0.028726279
169,0.93562,0.028706883
170,0.93498,0.028714518
171,0.93433,0.028685613
172,0.93368,0.028689169
173,0.93303,0.028667699
174,0.93237,0.028681044
175,0.93172,0.028758571
176,0.93106,0.028723374
177,0.93040,0.028683909
178,0.92974,0.028681014
179,0.92907,0.028707053
180,0.92841,0.028688969
181,0.92774,0.028729435
182,0.92707,0.028684981
183,0.92640,0.028734294
184,0.92573,0.028678068
185,0.92506,0.028669813
186,0.92438,0.028700110
187,0.92370,0.028679010
188,0.92302,0.028705199
189,0.92234,0.028713956
190,0.92166,0.028702374
191,0.92098,0.028725839
192,0.92029,0.028707233
193,0.91960,0.028742821
194,0.91892,0.028673751
195,0.91822,0.028673760
196,0.91753,0.028665916
197,0.91684,0.028716531
198,0.91614,0.028667829
199,0.91545,0.028672487
200,0.91475,0.028678700
201,0.91405,0.028657620
202,0.91335,0.028681255
203,0.91265,0.028692155
204,0.91194,0.028743833
205,0.91124,0.028711351
206,0.91053,0.028684691
207,0.90982,0.028673129
208,0.90911,0.028687536
209,0.90840,0.028665435
210,0.90769,0.028692556
211,0.90697,0.028729145
212,0.90626,0.028692616
213,0.90554,0.028684060
214,0.90482,0.028667599
215,0.90411,0.028718575
216,0.90339,0.028729426
217,0.90266,0.028729075
218,0.90194,0.028685632
219,0.90122,0.028692075
220,0.90049,0.028703226
221,0.89976,0.028659454
222,0.89904,0.028674692
223,0.89831,0.028691023
224,0.89758,0.028699960
225,0.89685,0.028752700
226,0.89611,0.028764922
227,0.89538,0.028724025
228,0.89465,0.028659874
229,0.89391,0.028759112
230,0.89317,0.028767758
231,0.89244,0.028672599
232,0.89170,0.028672147
233,0.89096,0.028711111
234,0.89022,0.028667018
235,0.88947,0.028806902
236,0.88873,0.028693858
237,0.88799,0.028663792
238,0.88724,0.028679031
239,0.88650,0.028685021
240,0.88575,0.028704077
241,0.88500,0.028658982
242,0.88425,0.028707814
243,0.88350,0.028701914
244,0.88275,0.028729275
245,0.88200,0.028815157
246,0.88125,0.028721290
247,0.88049,0.028712975
248,0.87974,0.028702435
249,0.87899,0.028717202
250,0.87823,0.028708817
251,0.87747,0.028683850
252,0.87671,0.028667679
253,0.87596,0.028719576
254,0.87520,0.028709899
255,0.87444,0.028735828
256,0.87368,0.028693758
257,0.87291,0.028663922
258,0.87215,0.028673219
259,0.87139,0.028843501
260,0.87062,0.028698877
261,0.86986,0.028709908
262,0.86909,0.028711752
263,0.86833,0.028703276
264,0.86756,0.028717042
265,0.86679,0.028805709
266,0.86603,0.028776635
267,0.86526,0.028739926
268,0.86449,0.028788227
269,0.86372,0.028835696
270,0.86295,0.028829013
271,0.86218,0.028736199
272,0.86140,0.028734365
273,0.86063,0.028726580
274,0.85986,0.028721540
275,0.85908,0.028832540
276,0.85831,0.028748602
277,0.85754,0.028732851
278,0.85676,0.028688638
279,0.85598,0.028663310
280,0.85521,0.028664303
281,0.85443,0.028677848
282,0.85365,0.028737060
283,0.85288,0.028698898
284,0.85210,0.028726510
285,0.85132,0.028657780
286,0.85054,0.028665364
287,0.84976,0.028679230
288,0.84898,0.028695882
289,0.84820,0.028753451
290,0.84742,0.028719026
291,0.84663,0.028771445
292,0.84585,0.028710109
293,0.84507,0.028696784
294,0.84429,0.028661597
295,0.84350,0.028721069
296,0.84272,0.028711421
297,0.84194,0.028771495
298,0.84115,0.028683128
299,0.84037,0.028678891
300,0.83958,0.028683880
301,0.83880,0.028690442
302,0.83801,0.028685773
303,0.83722,0.028669533
304,0.83644,0.028682146
305,0.83565,0.028709979
306,0.83486,0.028707153
307,0.83408,0.028671276
308,0.83329,0.028728193
309,0.83250,0.028753270
310,0.83171,0.028704238
311,0.83092,0.028689110
312,0.83013,0.028701333
313,0.82935,0.028751898
314,0.82856,0.028669292
315,0.82777,0.028729115
316,0.82698,0.028729706
317,0.82619,0.028725708
318,0.82540,0.028666718
319,0.82461,0.028767688
320,0.82382,0.028661037
321,0.82303,0.028765824
322,0.82223,0.028722803
323,0.82144,0.028768650
324,0.82065,0.028766375
325,0.81986,0.028792003
326,0.81907,0.028685903
327,0.81828,0.028692766
328,0.81749,0.028722873
329,0.81669,0.028725458
330,0.81590,0.028812242
331,0.81511,0.028764882
332,0.81432,0.028754253
333,0.81353,0.028737871
334,0.81273,0.028714918
335,0.81194,0.028741108
336,0.81115,0.028706072
337,0.81036,0.028644846
338,0.80956,0.028831258
339,0.80877,0.028658271
340,0.80798,0.028766926
341,0.80719,0.028639786
342,0.80639,0.028729365
343,0.80560,0.028679351
344,0.80481,0.028746277
345,0.80402,0.028667318
346,0.80322,0.028732181
347,0.80243,0.028748111
348,0.80164,0.028779620
349,0.80084,0.028741237
350,0.80005,0.028815938
351,0.79926,0.028762678
352,0.79847,0.028767136
353,0.79767,0.028717252
354,0.79688,0.028685492
355,0.79609,0.028795209
356,0.79530,0.028782515
357,0.79450,0.028759201
358,0.79371,0.028726750
359,0.79292,0.028734324
360,0.79213,0.028732942
361,0.79133,0.028726940
362,0.79054,0.028835645
363,0.78975,0.028817121
364,0.78896,0.028772637
365,0.78817,0.028742860
366,0.78738,0.028736158
367,0.78658,0.028784911
368,0.78579,0.028721591
369,0.78500,0.028748782
370,0.78421,0.028796302
371,0.78342,0.028681816
372,0.78263,0.028720468
373,0.78184,0.028777686
374,0.78105,0.028724335
375,0.78026,0.028747530
376,0.77947,0.028657350
377,0.77868,0.028737250
378,0.77789,0.028721620
379,0.77710,0.028693628
380,0.77631,0.028829905
381,0.77552,0.028664733
382,0.77473,0.028724987
383,0.77394,0.028678780
384,0.77315,0.028815347
385,0.77237,0.028731499
386,0.77158,0.028722332
387,0.77079,0.028666327
388,0.77000,0.028774270
389,0.76922,0.028741608
390,0.76843,0.028693829
391,0.76764,0.028696072
392,0.76685,0.028719978
393,0.76607,0.028704879
394,0.76528,0.028711672
395,0.76450,0.028710690
396,0.76371,0.028696854
397,0.76293,0.028739724
398,0.76214,0.028735517
399,0.76136,0.028688818
400,0.76057,0.028718264
401,0.75979,0.028699359
402,0.75900,0.028696343
403,0.75822,0.028769521
404,0.75744,0.028827029
405,0.75665,0.028764592
406,0.75587,0.028673150
407,0.75509,0.028845024
408,0.75431,0.028815117
409,0.75353,0.028778087
410,0.75275,0.028818804
