Passo,ValorCentral,Tempo
0,1.00000,0.019243172
1,0.99999,0.014402035
2,0.99998,0.014519706
3,0.99996,0.014389481
4,0.99994,0.008534782
5,0.99991,0.000636921
6,0.99988,0.000901019
7,0.99983,0.000629267
8,0.99979,0.000914544
9,0.99973,0.000682917
10,0.99967,0.000903072
11,0.99961,0.000645396
12,0.99954,0.000890569
13,0.99946,0.000634747
14,0.99938,0.000881963
15,0.99930,0.000645817
16,0.99920,0.000885599
17,0.99911,0.000628174
18,0.99900,0.000887222
19,0.99889,0.000685913
20,0.99878,0.000886672
21,0.99866,0.000629768
22,0.99853,0.000886502
23,0.99840,0.000653412
24,0.99827,0.000899226
25,0.99813,0.000643103
26,0.99798,0.000913392
27,0.99783,0.000653372
28,0.99767,0.000922599
29,0.99751,0.000643413
30,0.99734,0.000906038
31,0.99717,0.000658592
32,0.99699,0.000921327
33,0.99681,0.000658471
34,0.99662,0.000920485
35,0.99643,0.000646349
36,0.99623,0.000926056
37,0.99603,0.000662830
38,0.99582,0.000924694
39,0.99561,0.000647261
40,0.99539,0.000933159
41,0.99517,0.000661317
42,0.99494,0.000931006
43,0.99471,0.000662219
44,0.99448,0.000910256
45,0.99424,0.000654073
46,0.99399,0.001159005
47,0.99374,0.000966503
48,0.99348,0.000918883
49,0.99322,0.000651869
50,0.99296,0.000906840
51,0.99269,0.000634246
52,0.99242,0.000913232
53,0.99214,0.000657469
54,0.99186,0.000915987
55,0.99157,0.000650767
56,0.99128,0.000905497
57,0.99098,0.000657950
58,0.99068,0.000912731
59,0.99038,0.000657460
60,0.99007,0.000917800
61,0.98975,0.000642091
62,0.98944,0.000921087
63,0.98912,0.000662889
64,0.98879,0.000923872
65,0.98846,0.000643523
66,0.98812,0.000934472
67,0.98779,0.000660736
68,0.98744,0.000930003
69,0.98710,0.000662940
70,0.98674,0.000907571
71,0.98639,0.000656498
72,0.98603,0.000923171
73,0.98567,0.000657610
74,0.98530,0.000922108
75,0.98493,0.000646178
76,0.98455,0.000925795
77,0.98418,0.000663090
78,0.98379,0.000939351
79,0.98341,0.000649605
80,0.98302,0.000916207
81,0.98262,0.000660926
82,0.98222,0.000924634
83,0.98182,0.000661707
84,0.98142,0.000921277
85,0.98101,0.000647120
86,0.98059,0.000922730
87,0.98018,0.000661137
88,0.97976,0.000927189
89,0.97933,0.000646690
90,0.97890,0.000931847
91,0.97847,0.000666606
92,0.97804,0.000928310
93,0.97760,0.000661046
94,0.97716,0.000911137
95,0.97671,0.000653933
96,0.97626,0.000923111
97,0.97581,0.000668892
98,0.97536,0.000921869
99,0.97490,0.000647571
100,0.97444,0.000926537
101,0.97397,0.000662439
102,0.97350,0.000934161
103,0.97303,0.000649103
104,0.97255,0.000914865
105,0.97208,0.000661728
106,0.97159,0.000924333
107,0.97111,0.000663812
108,0.97062,0.000927017
109,0.97013,0.000646068
110,0.96963,0.000921607
111,0.96914,0.000659233
112,0.96863,0.000927749
113,0.96813,0.000648332
114,0.96762,0.000936586
115,0.96711,0.000661958
116,0.96660,0.000927669
117,0.96608,0.000659994
118,0.96557,0.000915796
119,0.96504,0.000647651
120,0.96452,0.000926406
