Passo,ValorCentral,Tempo
0,1.00000,0.014841551
1,0.99999,0.014216975
2,0.99998,0.014206295
3,0.99996,0.014200815
4,0.99994,0.014196236
5,0.99991,0.014210392
6,0.99988,0.014198851
7,0.99983,0.014199041
8,0.99979,0.014200624
9,0.99973,0.014198992
10,0.99967,0.014194533
11,0.99961,0.014196547
12,0.99954,0.014202087
13,0.99946,0.014206846
14,0.99938,0.014201075
15,0.99930,0.014169295
16,0.99920,0.014193962
17,0.99911,0.014205523
18,0.99900,0.014200734
19,0.99889,0.014201826
20,0.99878,0.014204682
21,0.99866,0.014205574
22,0.99853,0.014202017
23,0.99840,0.014202648
24,0.99827,0.014204542
25,0.99813,0.014200474
26,0.99798,0.014201035
27,0.99783,0.014192429
28,0.99767,0.014202518
29,0.99751,0.014202518
30,0.99734,0.014201366
31,0.99717,0.014196566
32,0.99699,0.014194563
33,0.99681,0.014205373
34,0.99662,0.014192709
35,0.99643,0.014204322
36,0.99623,0.014190145
37,0.99603,0.014202838
38,0.99582,0.014203540
39,0.99561,0.014203890
40,0.99539,0.014198710
41,0.99517,0.014199372
42,0.99494,0.014195545
43,0.99471,0.014211024
44,0.99448,0.014200224
45,0.99424,0.014201166
46,0.99399,0.014199492
47,0.99374,0.014198280
48,0.99348,0.014200584
49,0.99322,0.014198299
50,0.99296,0.014195003
51,0.99269,0.014196917
52,0.99242,0.014199532
53,0.99214,0.014203380
54,0.99186,0.014194763
55,0.99157,0.014201366
56,0.99128,0.014199372
57,0.99098,0.014203340
58,0.99068,0.014205163
59,0.99038,0.014201576
60,0.99007,0.014203349
61,0.98975,0.014206255
62,0.98944,0.014196296
63,0.98912,0.014202738
64,0.98879,0.014198710
65,0.98846,0.014209190
66,0.98812,0.014204191
67,0.98779,0.014197118
68,0.98744,0.014207417
69,0.98710,0.014200554
70,0.98674,0.014201386
71,0.98639,0.014196446
72,0.98603,0.014207938
73,0.98567,0.014198861
74,0.98530,0.014195966
75,0.98493,0.014200464
76,0.98455,0.014196606
77,0.98418,0.014207827
78,0.98379,0.014200254
79,0.98341,0.014202087
80,0.98302,0.014194933
81,0.98262,0.014198309
