Passo,ValorCentral,Tempo
0,1.00000,0.011219259
1,0.99999,0.011215452
2,0.99998,0.011169616
3,0.99996,0.011200033
4,0.99994,0.011162072
5,0.99991,0.011166460
6,0.99988,0.011500760
7,0.99983,0.011168223
8,0.99979,0.011171489
9,0.99973,0.011159496
10,0.99967,0.011164887
11,0.99961,0.011161450
12,0.99954,0.011187550
13,0.99946,0.011141974
14,0.99938,0.011174324
15,0.99930,0.011177481
16,0.99920,0.026504175
17,0.99911,0.019043695
18,0.99900,0.011370484
19,0.99889,0.011158916
20,0.99878,0.011198700
21,0.99866,0.011118970
22,0.99853,0.011215211
23,0.99840,0.011617519
24,0.99827,0.011204672
25,0.99813,0.011199633
26,0.99798,0.011178162
27,0.99783,0.011140571
28,0.99767,0.011171739
29,0.99751,0.011199071
30,0.99734,0.011181288
31,0.99717,0.011189794
32,0.99699,0.011221153
33,0.99681,0.011179755
34,0.99662,0.011165649
35,0.99643,0.011197579
36,0.99623,0.011183993
37,0.99603,0.011195235
38,0.99582,0.011165749
39,0.99561,0.011202648
40,0.99539,0.011178352
41,0.99517,0.011173874
42,0.99494,0.011165748
43,0.99471,0.011189273
44,0.99448,0.011193801
45,0.99424,0.011152503
46,0.99399,0.011158265
47,0.99374,0.011134089
48,0.99348,0.011135211
49,0.99322,0.011157142
50,0.99296,0.011166931
51,0.99269,0.011180095
52,0.99242,0.011201346
53,0.99214,0.011166069
54,0.99186,0.011167271
55,0.99157,0.011158024
56,0.99128,0.011151040
57,0.99098,0.011181228
58,0.99068,0.011142846
59,0.99038,0.011189483
60,0.99007,0.011128038
61,0.98975,0.011157353
62,0.98944,0.011146733
63,0.98912,0.011146412
64,0.98879,0.011163124
65,0.98846,0.011183422
66,0.98812,0.011168925
67,0.98779,0.011179224
68,0.98744,0.011151903
69,0.98710,0.011126024
70,0.98674,0.011121786
71,0.98639,0.011175788
72,0.98603,0.011102690
73,0.98567,0.011172180
74,0.98530,0.011168694
75,0.98493,0.011157453
76,0.98455,0.011131164
77,0.98418,0.011116356
78,0.98379,0.011133468
79,0.98341,0.011157463
80,0.98302,0.011150851
81,0.98262,0.011119923
82,0.98222,0.011172181
83,0.98182,0.011138447
84,0.98142,0.011123429
85,0.98101,0.011128318
86,0.98059,0.011177621
87,0.98018,0.011164496
88,0.97976,0.011153766
89,0.97933,0.011146983
90,0.97890,0.011169015
91,0.97847,0.011121555
92,0.97804,0.011180336
93,0.97760,0.011180276
94,0.97716,0.011177351
95,0.97671,0.011153525
96,0.97626,0.011162542
97,0.97581,0.011167812
98,0.97536,0.011138818
99,0.97490,0.011127476
100,0.97444,0.011169475
101,0.97397,0.011139349
102,0.97350,0.011113039
103,0.97303,0.011121816
104,0.97255,0.011235189
105,0.97208,0.011170648
106,0.97159,0.011155440
107,0.97111,0.011144408
108,0.97062,0.011170698
109,0.97013,0.011136524
110,0.96963,0.011102961
111,0.96914,0.011175748
112,0.96863,0.011152474
113,0.96813,0.011152784
114,0.96762,0.011175457
115,0.96711,0.011164857
116,0.96660,0.011162372
117,0.96608,0.011140000
118,0.96557,0.011137736
119,0.96504,0.011145771
120,0.96452,0.011144118
121,0.96399,0.011162663
122,0.96346,0.011169916
123,0.96293,0.011155950
124,0.96239,0.011148777
125,0.96185,0.011160398
126,0.96131,0.011159557
127,0.96076,0.011149889
128,0.96022,0.011161371
129,0.95967,0.011147314
130,0.95911,0.011146733
131,0.95856,0.011151031
132,0.95800,0.011096268
133,0.95744,0.011171088
134,0.95687,0.011184764
135,0.95631,0.011139459
136,0.95574,0.011139289
137,0.95517,0.011143366
138,0.95459,0.011168453
139,0.95402,0.011178893
140,0.95344,0.011189333
141,0.95285,0.011186308
142,0.95227,0.011175908
143,0.95168,0.011171579
144,0.95109,0.011157623
145,0.95050,0.011167742
146,0.94991,0.011158134
147,0.94931,0.011185565
148,0.94871,0.011153475
149,0.94811,0.011152323
150,0.94751,0.011171069
151,0.94690,0.011188792
152,0.94630,0.011147074
153,0.94569,0.011138097
154,0.94507,0.011135662
155,0.94446,0.011150590
156,0.94384,0.011160749
157,0.94322,0.011202497
158,0.94260,0.011122747
159,0.94198,0.011167662
160,0.94135,0.011150369
161,0.94072,0.011189273
162,0.94009,0.011147725
163,0.93946,0.011164877
164,0.93883,0.011177110
165,0.93819,0.011144158
166,0.93755,0.011165188
167,0.93691,0.011149908
168,0.93627,0.011175086
169,0.93562,0.011167913
170,0.93498,0.011151642
171,0.93433,0.011190455
